DMSO_24h_rep1	DMSO_24h_rep2	GSK591_24h_rep1	GSK591_24h_rep2
BTD	3093.27901153918	2635.5039055632	2765.66011042674	2617.08003388882
HACL1	2146.4374628427	2098.60419436016	1920.59729890746	1939.80741910208
RN7SL110P	0	0	0	0
MIR4270	0	0	0	0
COLQ	82.9350261631953	72.4712537935659	65.4041242330648	89.1647420027363
RNU6-1024P	0	1.02072188441642	0	0
EAF1	6724.64837139909	6710.22566815355	6516.5347271579	6878.01642831746
METTL6	2011.17438445749	2043.48521260168	2146.9163319679	2142.79949132108
HMGN2P7	1.97464348007608	7.14505319091495	3.11448210633642	4.74280542567746
LOC124909348	0	0	0	0
RNU6-454P	0	0	0	0
LOC124906370	0	0	0	0
SH3BP5	2006.2377757573	1769.93174757807	2155.2216175848	1836.41426082231
SH3BP5-AS1	969.549948717354	812.494619995471	864.787864859412	1027.29165520174
CAPN7	6506.45026685068	6143.72502230244	6193.66674880102	5801.39959668867
COL6A4P1	1.97464348007608	0	0	0
RPS3AP53	0	0	0	0
RPS24P10	0	0	0	0
RBSN	9242.31880849609	9358.99895821417	8772.45793284758	9540.62739429279
MRPS25	7576.70703305191	7164.44690671886	6611.0073510501	6753.75492616471
NR2C2	10981.9797144431	11326.950751369	10520.7205552044	11287.8769131124
FGD5-AS1	11196.2285320314	10776.7816556686	10248.722451251	9676.27162946716
LOC105376963	5.92393044022824	0	1.03816070211214	0
FGD5	0	0	0	0
LINC02011	0	0	0	0
C3orf20	33.5689391612933	24.4973252259941	23.8776961485792	28.4568325540648
LOC124906215	0	0	0	0
CCDC174	1825.55789733033	1763.80741627158	2123.03863581932	1844.95131058853
LOC124909347	127.364504464907	66.3469224870674	110.045034423887	77.7820089811104
LOC105376960	0	0	0	0
RHBDF1P1	0	0	0	0
RNU6-905P	0	0	0	0
GRIP2	1.97464348007608	0	0	0
SLC6A6	18899.3127478081	19336.5553783847	18497.9473902341	19742.401864925
RNA5SP124	0	0	0	0
LOC105376959	8.88589566034235	20.4144376883284	16.6105712337942	7.58848868108394
LINC01267	0	0	0	0
LOC105376958	9.87321740038039	8.16577507533137	5.19080351056069	14.2284162770324
LSM3	4338.29172572714	4348.27522761395	5145.12443966776	4315.95293736649
XPC-AS1	33.5689391612933	27.5594908792434	9.34344631900925	35.0967601500132
XPC	6027.59922293223	6030.42489313222	5983.95828697437	6415.11861877134
TMEM43	16043.9782756181	15408.8175671503	16006.361705165	14789.0158783475
CHCHD4	4972.15228283157	5068.90487801195	5041.30836945655	4791.18204101937
VN1R21P	0	0	0	0
LOC112268445	0	0	2.07632140422428	5.69136651081296
TPRXL	0	0	0	0
FGD5P1	1.97464348007608	2.04144376883284	0	0
VN1R20P	0	0	0	0
LOC105376957	23.6957217609129	28.5802127636598	18.6868926380185	37.9424434054197
WNT7A	130.326469685021	228.641702109278	165.06755163583	208.683438729808
TRSUP-CTA2-1	0	0	0	0
LINC00620	0	0	0	0
LOC100293612	0	0	0	0
SNORA93	0	0	0	0
FBLN2	7.89857392030431	16.3315501506627	7.26712491478497	5.69136651081296
HDAC11	737.529339808415	749.209863161653	713.21640235104	721.85498578811
HDAC11-AS1	12.8351826204945	9.18649695974779	8.30528561689711	15.1769773621679
LOC100128772	0	0	0	0
NUP210	14976.683474637	16601.0207281487	14221.7634582342	16080.0075152169
RPL39P17	0	0	0	0
LOC124906214	0	2.04144376883284	0	0
IQSEC1	5120.25054383727	5026.03455886646	4841.98151465102	5063.41907245326
LINC02022	0	0	0	0
LOC105376956	0	0	0	0
LOC100421505	0	0	0	0
LOC100421504	0	0	0	1.89712217027099
MARK3P2	0	0	0	0
LOC124909346	0	0	0	0
SNORA7A	0	0	0	0
RPL32	52000.2614043234	50699.2559989636	56564.1858545799	50429.3015301433
CAND2	49.366087001902	30.6216565324926	39.4501066802613	45.5309320865036
KRT18P17	29.6196522011412	25.5180471104105	19.7250533401306	18.0226606175744
TMEM40	465.028539557916	571.604255273196	409.035316632183	596.644922550225
CRIP1P1	0	0	0	0
LOC124906355	0	0	0	0
RAF1	12093.7039937259	12572.2314503571	12101.8393045212	12235.4894371627
MKRN2	5119.26322209723	4957.64619261056	4994.5911378615	5007.45396843027
MKRN2OS	84.9096696432714	74.5126975623987	91.3581417858682	142.284162770324
RNU6-377P	29.6196522011412	26.5387689948269	19.7250533401306	41.7366877459617
RNA5SP123	0	0	0	0
TSEN2	3640.25525552025	3456.164300634	3247.36667620677	3335.14077533639
PPARG	3364.79249004964	3653.16362432637	3298.23655061027	3655.75442211219
GSTM5P1	0	0	0	0
MTCO1P5	0	0	0	0
TIMP4	1.97464348007608	0	2.07632140422428	1.89712217027099
ACTG1P12	0	0	0	0
SYN2	84.9096696432714	77.574863215648	92.3963024879804	104.341719364904
VGLL4	4719.39791738183	4222.72643583073	4608.39535667579	4295.08459349351
ATG7	5986.13170985063	5528.22972599934	5961.1187515279	5770.0970808792
CHCHD4P4	0	0	1.03816070211214	0
LOC102723663	836.261513812219	879.862264366955	872.054989774197	898.287347623312
LOC124909345	43.4421565616737	17.3522720350792	36.3356245739249	18.0226606175744
LOC105376951	1.97464348007608	2.04144376883284	0	5.69136651081296
HRH1	1377.31382735306	1185.05810780746	1534.40151772174	1143.9646686734
LOC101927467	0	0	0	0
SLC6A1-AS1	0	0	0	0
SLC6A1	0	0	0	0
LOC105376950	0	0	0	0
SLC6A11	318.904922032287	370.522044043161	352.974638718127	303.539547243358
LINC00606	0	0	0	0
ATP2B2-IT2	0	0	0	0
MIR885	0	0	0	0
MIR378B	0	0	0	0
ATP2B2	49.366087001902	39.8081534922404	48.7935529992705	30.3539547243358
SEC13	9870.25543516028	10507.3110781826	10309.9739326757	10798.4193931824
GHRL	13.8225043605325	1.02072188441642	16.6105712337942	10.4341719364904
LINC00852	205.362921927912	172.501998466375	264.730979038595	182.123728346015
GHRLOS	345.562609013314	304.175121556094	284.456032378726	250.42012647577
MIR12127	0	0	0	0
TATDN2	8521.57393826832	8475.05380630954	9498.13226362396	9288.31014564674
LOC124906338	6.91125218026627	4.08288753766568	5.19080351056069	0
IRAK2	1735.71161898687	1352.45649685176	1886.33799573776	1570.81715698438
VHL	15804.0590927889	14685.1257510991	14712.8134703332	14872.4892538394
LOC124906359	0	7.14505319091495	2.07632140422428	2.84568325540648
LOC124906357	5.92393044022824	2.04144376883284	3.11448210633642	0
BRK1	7152.15868483556	7068.49904958372	7893.13581815859	6285.16575010777
FANCD2OS	1.97464348007608	0	0	0
CYCSP11	0	0	0	0
RNU6-670P	1.97464348007608	4.08288753766568	2.07632140422428	5.69136651081296
FANCD2	8701.26649495524	8353.58790206399	7791.3960693516	7882.54261747594
CIDECP1	455.155322157536	412.371641304234	430.836691376538	368.041701032571
MARK2P2	15.7971478406086	16.3315501506627	17.6487319359064	18.9712217027099
CYCSP10	0	4.08288753766568	0	2.84568325540648
FANCD2P1	91.8209218235376	91.8649695974779	67.480445637289	86.3190587473298
EMC3-AS1	834.286870332143	789.018016653894	750.590187627076	771.180162215156
EMC3	4183.28221254117	4330.92295557888	4984.20953084038	4574.91011360848
PRRT3-AS1	293.234556791298	267.429133717102	307.295567825193	241.883076709551
PRRT3	234.982574129053	206.185820652117	162.991230231606	245.677321050093
CRELD1	1410.88276651436	1349.39433119851	1255.13628885358	1245.4607047829
RNU6-882P	0	0	0	0
IL17RC	2935.30753313309	2648.77329006061	2815.49182412812	2692.96492069966
IL17RE	1685.35821024493	1767.89030380924	1678.70585531533	1822.18584454528
JAGN1	4650.28539557917	4329.90223369446	4055.05570245001	3983.95655756907
CIDEC	51.340730481978	105.134354094891	63.3278028288405	57.8622261932651
MARK2P1	21.7210782808369	22.4558814571613	25.9540175528035	20.8683438729808
RPUSD3	3024.16648973651	3042.77193744535	2667.03484372609	2797.30664006457
TTLL3	330.752782912743	272.532743139184	253.311211315362	363.298895606894
ARPC4-TTLL3	54.3026957020922	70.4298100247331	61.2514814246162	58.8107872784005
ARPC4	8513.67536434801	8845.5758503527	9558.34558434646	9060.65548521423
TADA3	5815.32504882405	6103.9168688102	5700.54041529776	6052.76828424958
CAMK1	502.546765679362	612.433130649853	482.744726482145	447.720832183952
OGG1	1216.38038372686	1310.60689959068	1075.53448738818	1245.4607047829
BRPF1	3964.09678625273	3915.48914862139	4168.21521898024	4213.50834017186
CPNE9	7.89857392030431	8.16577507533137	3.11448210633642	0
LOC124909344	0	4.08288753766568	2.07632140422428	0
MTMR14	3929.5405253514	3797.08541002909	3775.79047358185	4148.05762529751
DUSP5P2	0	0	0	0
LOC105376949	0	0	0	0
LHFPL4	0	1.02072188441642	0	1.89712217027099
SETD5	26084.053050065	25593.5805298573	25033.16901003	25724.0280677894
THUMPD3-AS1	1477.03332309691	1305.5032901686	1355.83787695845	1198.03265052613
THUMPD3	7152.15868483556	7572.73566048543	7683.42735633194	7596.07716976503
PGAM1P4	0	0	0	0
SRGAP3-AS4	0.987321740038039	2.04144376883284	1.03816070211214	0
SRGAP3-AS3	0	0	0	0
SRGAP3-AS2	0	0	0	0
LOC124909343	0	0	0	5.69136651081296
SRGAP3	2156.31068024308	2653.8768994827	2071.13060071372	2875.08864904568
LOC124900561	0	0	0	0
RAD18	5147.89555255834	5800.76246913852	5446.19104328028	5857.36470071167
LOC107984112	169.819339286543	216.393039496281	177.525480061176	201.094950048724
LOC107986061	95.7702087836898	109.217241632557	71.6330884457376	130.901429748698
OXTR	112.554678364336	119.424460476721	130.80824846613	120.467257812208
CAV3	0	0	0	0
OR7E122P	0	0	0	0
SSUH2	10.8605391404184	26.5387689948269	28.0303389570278	42.6852488310972
LOC107986009	0	0	2.07632140422428	1.89712217027099
LINC00312	0	0	0	0
LMCD1	97.7448522637659	101.051466557226	97.5871059985411	131.849990833833
RNU4ATAC17P	0	0	0	0
LOC107986010	0	0	0	0
LMCD1-AS1	1.97464348007608	0	8.30528561689711	4.74280542567746
LOC101927394	0	4.08288753766568	0	7.58848868108394
LOC124909342	0	0	0	0
GRM7-AS1	0	0	0	0
GRM7-AS2	0	0	0	0
GRM7	0	0	0	0
LOC105376945	0	0	0	0
LOC105376943	0	0	0	0
MRPS36P1	0.987321740038039	0	4.15264280844856	0.948561085135493
LOC105376944	0	0	0	0
GRM7-AS3	0	0	0	0
LOC124909341	0	0	0	0
LOC105376942	0	0	0	0
LOC102723596	0	1.02072188441642	0	0
LOC105376941	0	0	0	0
LOC105376940	0	0	0	0
LOC105376938	0	4.08288753766568	0	0
LOC105376939	0	1.02072188441642	0	0
MRPS35P1	0	0	0	0
LOC105376936	0	0	0	0
LOC124906205	0	0	0	0
RN7SL553P	0	0	0	0
MIR4790	0	0	0	0
EDEM1	28967.032530976	30764.5575963109	28155.9564019833	32558.4106861906
LOC124906212	104.656104444032	96.96857901956	152.609623210484	115.72445238653
ARL8B	8601.5469992114	8550.58722575636	8628.15359525399	8593.01487024243
UBTFL8	0	0	0	0
RNF10P1	0	0	0	0
BHLHE40	18721.5948346013	18810.8836079102	20287.7364406754	18526.3465537813
BHLHE40-AS1	39.4928696015216	37.7667097234076	56.0606779140555	40.7881266608262
LOC124906358	0	2.04144376883284	0	0
LOC124906209	61.2139478823584	44.9117629143225	68.5186063394012	93.9075474284138
EGOT	19.7464348007608	5.10360942208211	4.15264280844856	4.74280542567746
LOC124906210	0	0	0	3.79424434054197
LOC105376933	0	0	0	0
LOC124906344	0	0	0	0
ITPR1	3016.26791581621	3053.99987817393	2577.75302334444	2729.95880301995
ITPR1-DT	33.5689391612933	14.2901063818299	16.6105712337942	24.6625882135228
LOC124909340	0	4.08288753766568	6.22896421267283	3.79424434054197
MRPS10P2	4.9366087001902	2.04144376883284	4.15264280844856	6.63992759594845
SETMAR	824.413652931763	811.473898111055	786.925812201001	807.225483450304
SUMF1	2997.50880275549	2868.22849521014	2845.59848448937	2965.20195213355
LOC102723512	0	0	0	0
PNPT1P1	5.92393044022824	0	2.07632140422428	3.79424434054197
LRRN1	0	4.08288753766568	2.07632140422428	1.89712217027099
LOC100130207	43.4421565616737	43.8910410299061	41.5264280844856	56.9136651081296
CRBN	2486.07614141578	2421.15230983575	2633.8137012585	2377.09407934954
TRNT1	3915.71802099086	3737.88354073293	3940.85802521768	3338.93501967693
LOC124909339	3.94928696015216	4.08288753766568	2.07632140422428	3.79424434054197
IL5RA	0.987321740038039	0	0	0
CNTN4-AS1	0	0	0	0
DNAJC19P4	0	0	0	0
LOC105376926	0	0	0	0
HINT2P1	0	1.02072188441642	0	0
CNTN4-AS2	0	0	0	0
CNTN4	0	0	0	0
LOC124909338	0	0	0	0
RN7SKP144	0	0	1.03816070211214	0
RPL21P17	0	0	1.03816070211214	0
RPL23AP39	0	0	0	0
RPL23AP38	0	0	0	0
CRB3P1	0	0	0	0
LOC105376923	0	0	0	0
LOC105376924	0	0	0	0
CNTN6	0	0	0	0
RN7SL120P	0	0	0	0
LOC107986059	0	0	0	0
LOC107986058	0	0	0	0
RPSAP32	0	0	0	0
LINC01266	0	0	0	0
LOC124909337	0	0	0	0
LOC105376922	0	0	0	0
CHL1-AS1	0	0	0	0
RPS8P6	0	0	0	0
RNU6-1194P	0	0	0	0
CHL1	2.96196522011412	0	0	9.48561085135493
CHL1-AS2	0	0	0	0
LOC124909336	0	0	0	0
LOC107986057	0	0	0	0
LOC107986040	0	0	0	0
LOC105376921	0	0	0	0
LINC01986	0	0	0	0
RPL23AP88	7.89857392030431	24.4973252259941	15.5724105316821	6.63992759594845
SEPTIN14P2	260.652939370042	267.429133717102	288.608675187175	219.117610666299
CICP10	0	0	0	0
LOC124908032	0	0	0	0
D2HGDH	4281.02706480494	4003.2712306812	4077.89523789648	4501.87091005305
ING5	4842.81313488658	4663.67828989863	4873.12633571438	4927.77483727888
DTYMK	5587.25372687526	6043.69427762963	5865.60796693359	6291.80567770372
ATG4B	4182.29489080113	4607.53858625573	4329.13012780762	4700.12017684637
RNA5SP122	0	0	2.07632140422428	0
THAP4	9970.96225264416	10522.6219064489	9747.29083213087	10728.2258728824
BOK	2832.62607216913	2924.36819885305	2622.39393353526	2808.68937308619
LOC105373974	9.87321740038039	9.18649695974779	14.5342498295699	4.74280542567746
BOK-AS1	9.87321740038039	16.3315501506627	8.30528561689711	20.8683438729808
LOC107985788	35.5435826413694	13.2693844974135	23.8776961485792	19.9197827878453
STK25	10254.3235920351	10962.5530386324	10048.3574357434	10750.0427778405
KCTD5P1	3.94928696015216	8.16577507533137	0	1.89712217027099
MIR3133	0	2.04144376883284	2.07632140422428	1.89712217027099
LOC105373973	0	0	0	0
FARP2	2412.02701091293	2626.31740860345	2419.9525966234	2515.58399777933
SEPTIN2	43325.6525963492	42334.4401561711	43817.6487540471	42618.8495551377
HDLBP-AS1	59.2393044022824	41.8495972610733	56.0606779140555	62.6050316189425
HDLBP	96295.46394939	95176.1913905248	93551.7753494312	94264.2063964247
LOC105376810	101.694139223918	112.279407285806	158.838587423157	110.033085875717
ANO7	265.589548070233	233.74531153136	316.639014144202	346.224796074455
LOC105373971	0	0	0	0
PPP1R7	5037.31551767408	4678.98911816487	5011.20170909529	4573.96155252335
PASK	2006.2377757573	2255.79536456029	2184.29011724394	2409.34515624415
MTERF4	3591.87649025839	3373.48582799627	3533.89902998972	3511.57313717159
SNED1-AS1	1.97464348007608	9.18649695974779	2.07632140422428	8.53704976621943
LOC107985787	1.97464348007608	4.08288753766568	2.07632140422428	3.79424434054197
SNED1	2631.21243720137	2206.8007141083	2416.83811451706	2270.85523781437
UICLM	0.987321740038039	3.06216565324926	0	1.89712217027099
LOC112268440	0	0	0	0
CROCC2	1.97464348007608	5.10360942208211	5.19080351056069	6.63992759594845
MAB21L4	2.96196522011412	9.18649695974779	0	3.79424434054197
AGXT	0	0	2.07632140422428	7.58848868108394
KIF1A	3.94928696015216	0	0	4.74280542567746
AQP12A	0	0	0	0
LOC285191	0	0	0	0
AQP12B	0	0	0	0
LOC100420500	0	0	0	0
LOC124908016	0	0	0	0
GPR35	29.6196522011412	10.2072188441642	24.9158568506913	24.6625882135228
CAPN10	2034.8701062184	2148.61956669657	2303.67859798684	2342.94588028467
CAPN10-DT	261.64026111008	180.667773541707	290.684996591399	300.693863987951
RNPEPL1	7481.92414600826	7692.16012096215	6926.60820449219	7571.4145815515
DUSP28	417.637096036091	372.563487811994	429.798530674426	413.572633119075
ANKMY1	2446.58327181426	2621.21379918137	2555.95164860009	2855.16886625783
MIR149	0	0	0	0
GPC1-AS1	1.97464348007608	6.12433130649853	1.03816070211214	1.89712217027099
GPC1	10907.9305839403	13030.53557646	10736.6579812437	13183.1019612131
LOC102723825	54.3026957020922	80.6370288688973	39.4501066802613	50.2737375121811
LOC124906196	0	0	0	0
LOC105373968	15.7971478406086	18.3729939194956	25.9540175528035	40.7881266608262
LOC107985836	0	0	0	0
OTOS	0	0	0	0
COPS9	2060.54047145939	2427.27664114225	2381.54065064525	2222.47862247246
OR5S1P	0	0	0	0
OR9S24P	0	0	0	0
OR6B3	0	0	0	0
OR6B2	0	0	0	0
MIR4786	3.94928696015216	4.08288753766568	2.07632140422428	6.63992759594845
LOC105373966	0	0	0	0
LINC02991	0	0	0	0
LOC124908012	0	0	0	0
LOC124908011	0	0	0	0
HDAC4-AS1	49.366087001902	23.4766033415777	43.6027494887098	23.7140271283873
MIR2467	3.94928696015216	0	3.11448210633642	4.74280542567746
MIR4269	0	0	0	0
MGC16025	21.7210782808369	36.7459878389912	18.6868926380185	25.6111492986583
LOC124908009	198.451669747646	235.786755300193	248.120407804801	265.597103837938
MIR4441	2.96196522011412	3.06216565324926	5.19080351056069	1.89712217027099
MIR4440	0.987321740038039	4.08288753766568	0	2.84568325540648
HDAC4	5574.41854425477	5555.78921687858	5596.72434508654	5979.72908069415
LINC01940	4.9366087001902	12.2486626129971	15.5724105316821	6.63992759594845
LINC01937	0	0	0	1.89712217027099
LOC105373963	0	0	0	0
LOC124906130	1.97464348007608	0	0	0
LINC01107	0	0	0	0
LOC100419686	18.7591130607227	11.2279407285806	6.22896421267283	14.2284162770324
LOC107986003	0	4.08288753766568	0	7.58848868108394
ASB1	6143.11586651668	7127.70091887987	6477.08462047764	7276.41208407436
LOC124908002	18.7591130607227	29.6009346480762	19.7250533401306	18.0226606175744
RNU6-234P	2.96196522011412	2.04144376883284	1.03816070211214	0
TRAF3IP1	3849.56746440832	3585.79597995489	3788.2484020072	3468.8878883405
LOC112268433	22.7084000208749	17.3522720350792	53.9843565098312	24.6625882135228
PER2	4255.35669956395	3556.19504530681	3960.58307855781	4315.95293736649
HES6	693.099861506704	781.872963462979	596.94240371448	676.324053701606
TARDBPP3	0	2.04144376883284	0	0
LINC02610	0	2.04144376883284	0	0
ILKAP	2252.08088902677	2338.47383719802	2273.57193762558	2166.51351844947
ERFE	906.36135735492	1032.97054702942	771.353401669319	1084.20532030987
KLHL30	94.7828870436518	125.54879178322	93.4344631900925	87.2676198324653
ESPNL	7.89857392030431	4.08288753766568	3.11448210633642	13.2798551918969
SCLY	7.89857392030431	6.12433130649853	16.6105712337942	5.69136651081296
RNU6-1333P	0	0	0	0
UBE2F	3711.34242080299	3705.22044043161	3453.96065592709	3567.53824119459
UBE2F-SCLY	0	0	2.07632140422428	1.89712217027099
LOC124908001	3.94928696015216	0	0	1.89712217027099
LOC105373960	0	2.04144376883284	1.03816070211214	1.89712217027099
LOC124900521	0	0	0	1.89712217027099
RAMP1	166.857374066429	275.594908792434	189.983408486521	281.722642285241
RBM44	87.8716348633855	115.341572939056	119.388480742896	147.026968196001
LOC124906128	3.94928696015216	5.10360942208211	6.22896421267283	18.0226606175744
LRRFIP1	35247.386119358	31306.5609169361	34712.9793965236	30131.0428693289
RAB17-DT	109.592713144222	86.7613601753958	51.9080351056069	90.1133030878718
RAB17	2896.80198527161	3097.89091920384	3422.81583486372	3277.27854914313
PRLH	0	0	0	0
RNU6-1140P	0	0	0	0
MTND4P40	0	0	0	0
MTND5P46	0	0	1.03816070211214	0
MIR6811	0.987321740038039	0	0	0
MLPH	2363.64824565107	2432.38025056433	2071.13060071372	2289.82645951708
LOC105373957	11.8478608804565	14.2901063818299	14.5342498295699	15.1769773621679
COL6A3	1032.73854007979	1173.83016707888	985.21450630442	1039.6229493085
LOC105373954	10.8605391404184	4.08288753766568	8.30528561689711	4.74280542567746
LOC105373953	1.97464348007608	12.2486626129971	12.4579284253457	10.4341719364904
LOC124906127	3.94928696015216	0	0	5.69136651081296
COPS8	37426.4051996219	37021.5827477836	40527.7174890537	37097.275478564
LOC93463	7.89857392030431	14.2901063818299	7.26712491478497	7.58848868108394
LOC105373950	0	0	0	0
RNU6-1051P	0	0	0	0
LOC105373951	139.212365345364	123.507348014387	125.617444955569	109.084524790582
LOC107986002	0	0	0	0
LOC105373949	0	0	0	0
LOC105373948	3.94928696015216	2.04144376883284	1.03816070211214	0
LOC105373947	0	0	0	0
LOC105373946	0	0	0	0
LOC107986001	0	0	0	0
ACKR3	3.94928696015216	0	2.07632140422428	3.79424434054197
RPL3P5	0	0	0	0
IQCA1-AS1	0	0	0	0
LOC105373945	0	0	0	0
IQCA1	0	0	0	0
LOC124908000	0	0	0	0
RNU1-31P	0	0	0	0
ASB18	0	0	0	0
LOC124906126	1.97464348007608	6.12433130649853	0	3.79424434054197
GBX2	0	0	0	0
RN7SL204P	2.96196522011412	2.04144376883284	5.19080351056069	3.79424434054197
RNU7-127P	0	5.10360942208211	2.07632140422428	7.58848868108394
LOC124907999	101.694139223918	163.315501506627	114.197677232335	122.364379982479
TMSB10P1	0	0	0	0
LOC105373942	9.87321740038039	5.10360942208211	0	8.53704976621943
TNRC17	1.97464348007608	0	0	0
AGAP1-IT1	39.4928696015216	55.1189817584867	53.9843565098312	42.6852488310972
AGAP1	9178.14289539361	10338.8919672539	9120.24176805514	9940.92017221996
LOC105373941	0	0	0	3.79424434054197
LOC105373940	0	0	0	0
LOC124907998	1.97464348007608	0	0	0
CEP19P1	0	0	0	0
LOC105373939	1.97464348007608	2.04144376883284	2.07632140422428	1.89712217027099
SH3BP4	14614.3363960431	14544.2661310496	13507.508895181	14057.675281708
LOC105373938	0	0	0	0
LOC105373937	0	0	0	0
LOC101927896	16.7844695806467	2.04144376883284	4.15264280844856	8.53704976621943
HSPA8P10	0	0	0	0
LINC01173	0	0	0	0
LOC105373936	0	0	0	0
ARL4C	389.004765574987	502.195167132879	397.615548908949	429.698171566378
HSPE1P9	0	0	0	0
LINC01891	0	0	1.03816070211214	0
RPS20P12	0	0	0	0
LOC105373933	0	0	0	0
LOC105373932	0	0	0	0
SPP2	0	0	0	0
TRPM8	6.91125218026627	0	4.15264280844856	0
MSL3P1	522.293200480123	406.247309997736	454.714387525117	457.206443035307
