transcript,MCF10A,MDAMB436
L1FLnI_7p14.1j,0,23.93227849
L1FLnI_1q42.3a,0,23.93227849
L1FLnI_15q25.2g,0,23.93227849
L1FLnI_6q21k,0,23.93227849
L1FLnI_1q23.3h,0,23.93227849
L1FLnI_Xq13.3ob,0,23.93227849
L1FLnI_12q23.3l,0,23.93227849
L1FLnI_3q13.33z,0,23.93227849
L1FLnI_Xq27.2i,0,23.93227849
L1FLI_18q21.1,0,23.93227849
L1FLnI_2q32.1pa,0,23.93227849
L1FLnI_2q14.1ea,0,23.93227849
L1FLnI_7q21.3h,0,23.93227849
L1ORF2_1p36.11,0,23.93227849
L1FLnI_7p21.2f,0,23.93227849
L1FLnI_6p12.3s,0,23.93227849
L1FLnI_4q12fa,0,23.93227849
L1FLnI_9q22.31h,0,23.93227849
L1FLnI_7p14.3t,0,23.93227849
L1FLnI_1q44h,0,23.93227849
L1FLnI_2q14.3v,0,23.93227849
L1FLnI_2q34da,0,23.93227849
L1FLnI_8p11.1a,0,23.93227849
L1FLnI_5q14.3aa,0,23.93227849
L1FLnI_14q32.33e,0,23.93227849
L1FLnI_2p21f,0,20.51338156
L1FLnI_4p15.33a,0,20.51338156
L1FLnI_8p12ea,0,20.51338156
L1FLnI_8q11.1j,0,20.51338156
L1FLnI_9p21.3ea,0,20.51338156
L1FLnI_1q21.3e,0,20.51338156
L1FLnI_4q21.23f,0,20.51338156
L1FLnI_5p13.3p,0,20.51338156
L1FLnI_8q22.3i,0,20.51338156
L1FLnI_17p13.3e,0,20.51338156
L1FLnI_18q12.2i,0,20.51338156
L1FLnI_Xq28t,0,20.51338156
L1FLnI_2q34t,0,20.51338156
L1FLnI_Xp11.21la,0,20.51338156
L1FLnI_7p15.2c,0,20.51338156
L1FLI_1p31.1c,0,20.51338156
L1FLnI_12q13.2q,0,20.51338156
L1FLnI_6q13ca,0,20.51338156
L1FLnI_13q33.2c,0,20.51338156
L1FLnI_8q13.2n,0,20.51338156
L1FLnI_8q13.2h,0,20.51338156
L1FLnI_5q23.2ra,0,20.51338156
L1FLnI_1p21.3y,0,20.51338156
L1FLnI_1q43a,0,20.51338156
L1FLnI_2q22.3b,0,20.51338156
L1FLnI_2q24.1i,0,20.51338156
L1FLnI_3q25.31a,0,20.51338156
L1ORF2_7p12.3,0,20.51338156
L1FLnI_10q21.1q,0,20.51338156
L1FLnI_18q12.2f,0,20.51338156
L1FLnI_21q11.2k,0,20.51338156
L1FLnI_Xq22.1ha,0,20.51338156
L1FLnI_12q21.1p,0,20.51338156
L1FLnI_6q22.31h,0,20.51338156
L1FLnI_1p22.1q,0,20.51338156
L1FLnI_5q11.2ha,0,20.51338156
L1FLnI_5q14.1w,0,20.51338156
L1FLnI_9p24.2d,0,20.51338156
L1FLnI_9p24.1l,0,20.51338156
L1FLnI_9q33.2e,0,20.51338156
L1FLnI_10q25.1a,0,20.51338156
L1FLnI_11q21s,0,20.51338156
L1FLnI_9q33.1r,0,20.51338156
L1FLnI_14q22.3g,0,20.51338156
L1FLnI_7q21.3n,0,20.51338156
L1FLnI_3p14.2ha,0,20.51338156
L1FLnI_Xq23ib,0,20.51338156
L1FLnI_20q13.32,0,20.51338156
L1FLnI_4q32.2g,0,20.51338156
L1FLnI_4q32.3ca,0,20.51338156
L1FLnI_7q32.2b,0,20.51338156
L1FLnI_15q23e,0,20.51338156
L1FLnI_15q24.1b,0,20.51338156
L1FLnI_3p21.31g,0,20.51338156
L1FLnI_4q13.2k,0,20.51338156
L1FLnI_4q13.3r,0,20.51338156
L1FLnI_3p12.2c,0,20.51338156
L1FLnI_4q33j,0,20.51338156
L1FLnI_3q26.1ma,0,20.51338156
L1FLnI_20p11.1c,0,20.51338156
L1FLnI_2q21.2k,0,20.51338156
L1FLnI_2p16.2b,0,20.51338156
L1FLnI_3p26.2b,0,20.51338156
L1FLnI_3q13.2j,0,20.51338156
L1FLnI_8q23.3h,0,20.51338156
L1FLnI_13q13.1b,0,20.51338156
L1FLnI_1q41ma,0,20.51338156
L1FLnI_4q32.1v,0,20.51338156
L1FLnI_5p14.1s,0,20.51338156
L1FLnI_9p22.2e,0,20.51338156
L1FLnI_5q12.1s,0,20.51338156
L1FLnI_10q26.2e,0,20.51338156
L1FLnI_15q25.1e,0,20.51338156
L1FLnI_7q31.2j,0,20.51338156
L1FLnI_1p32.1k,0,20.51338156
L1FLI_4p15.31,0,20.51338156
L1FLnI_14q24.2i,0,20.51338156
L1FLnI_6q22.31g,0,20.51338156
L1FLnI_3q26.1r,0,20.51338156
L1ORF2_6q13,0,20.51338156
L1FLnI_7q31.1ba,0,20.51338156
L1ORF2_Xq25a,0,20.51338156
L1FLnI_15q22.2e,0,20.51338156
L1FLnI_1q25.3j,0,20.51338156
L1ORF2_13q31.3,0,20.51338156
L1FLnI_11q22.1na,0,20.51338156
L1FLnI_Xq26.3da,0,20.51338156
L1FLnI_2q35m,0,20.51338156
L1FLnI_9q31.2c,0,20.51338156
L1FLnI_4q13.1ga,0,20.51338156
L1FLnI_4q21.1f,0,20.51338156
L1FLI_7q21.3,0,20.51338156
L1FLnI_Xq28ka,0,20.51338156
L1FLnI_8q21.13m,0,20.51338156
L1FLnI_5q14.1v,0,20.51338156
L1FLnI_2q12.1a,0,20.51338156
L1FLnI_6q26e,0,20.51338156
L1FLnI_8q21.3u,0,20.51338156
L1FLnI_8q22.1da,0,20.51338156
L1FLnI_14q21.1la,0,20.51338156
L1FLnI_15q21.1a,0,20.51338156
L1FLnI_8q13.1h,0,20.51338156
L1FLnI_5q21.2d,0,20.51338156
L1FLnI_8q13.3m,0,20.51338156
L1FLnI_20p12.1a,0,20.51338156
L1ORF2_5q23.2,0,20.51338156
L1FLnI_1q31.3i,0,20.51338156
L1FLnI_7p12.1n,0,20.51338156
L1FLnI_Xq13.2x,0,20.51338156
L1FLnI_15q13.2b,0,20.51338156
L1FLI_6q25.3,0,20.51338156
L1FLnI_5p13.3v,0,20.51338156
L1FLnI_4q25da,0,20.51338156
L1FLnI_12q21.1m,0,20.51338156
L1FLnI_Xp21.1o,0,20.51338156
L1FLnI_13q31.3n,0,20.51338156
L1FLnI_Xq28r,0,20.51338156
L1FLnI_5q35.1l,0,20.51338156
L1FLnI_3p11.1y,0,20.51338156
L1FLnI_20p12.1d,0,20.51338156
L1FLnI_2p25.1b,0,20.51338156
L1FLnI_2p24.3p,0,20.51338156
L1FLnI_21q11.2j,0,20.51338156
L1FLnI_Xp11.4k,0,20.51338156
L1FLnI_10q21.3i,0,20.51338156
L1FLnI_4q28.3ha,0,20.51338156
L1FLnI_13q31.3d,0,20.51338156
L1FLnI_7p15.2b,0,20.51338156
L1FLnI_5q11.1l,0,20.51338156
L1FLnI_4q22.1ga,0,20.51338156
L1FLnI_Xq21.33r,0,20.51338156
L1FLnI_5p15.33c,0,20.51338156
L1FLnI_7p21.3o,0,20.51338156
L1FLnI_6q16.1h,0,20.51338156
L1FLnI_3q26.31j,0,20.51338156
L1ORF2_2p16.3,0,20.51338156
L1FLnI_11q23.3m,0,20.51338156
L1FLnI_14q21.2x,0,20.51338156
L1FLnI_17p12a,0,20.51338156
L1FLnI_1q31.1h,0,20.51338156
L1FLnI_10p12.1a,0,20.51338156
L1FLnI_3p24.3a,0,20.51338156
L1FLnI_7q11.21k,0,20.51338156
L1FLnI_12q12f,0,20.51338156
L1FLnI_15q21.2p,0,20.51338156
L1FLnI_12q21.2t,0,20.51338156
L1FLnI_6q26a,0,20.51338156
L1FLnI_16q23.2g,0,20.51338156
L1FLnI_1p13.2f,0,20.51338156
L1ORF2_13q32.3,0,20.51338156
L1FLnI_3q11.2g,0,20.51338156
L1FLnI_1p31.1lc,0,20.51338156
L1FLnI_16q21ia,0,20.51338156
L1FLnI_6q16.3o,0,20.51338156
L1FLnI_13q31.1ba,0,20.51338156
L1FLnI_14q13.1b,0,20.51338156
L1FLnI_12q21.1f,0,20.51338156
L1FLnI_16p11.1b,0,20.51338156
L1FLnI_9p21.1b,0,20.51338156
L1FLnI_5q21.3c,0,20.51338156
L1FLnI_9q21.31o,0,20.51338156
L1ORF2_10p11.1,0,20.51338156
L1FLnI_15q25.2k,0,20.51338156
L1FLnI_1q23.1d,0,20.51338156
L1FLnI_11q25l,0,20.51338156
L1FLI_12q13.3,0,20.51338156
L1FLnI_3q26.32a,0,20.51338156
L1FLnI_4q28.3s,0,20.51338156
L1FLnI_6p25.1n,0,20.51338156
L1FLnI_Xq11.2j,0,20.51338156
L1FLnI_4q32.1ia,0,20.51338156
L1FLnI_6q24.1p,0,20.51338156
L1FLnI_6q26g,0,20.51338156
L1FLnI_9q31.1e,0,20.51338156
L1ORF2_18q11.2a,0,20.51338156
L1FLnI_12p12.2e,0,20.51338156
L1FLnI_18q22.1d,0,20.51338156
L1FLnI_4q28.3ta,0,20.51338156
L1FLnI_15q24.3c,0,20.51338156
L1FLnI_12p11.22b,0,20.51338156
L1FLnI_13q33.3d,0,20.51338156
L1FLnI_13q13.3g,0,20.51338156
L1FLnI_7p14.3j,0,20.51338156
L1FLnI_Xq25ac,0,20.51338156
L1FLnI_6q21t,0,20.51338156
L1FLnI_4q24pa,0,20.51338156
L1FLnI_2q31.2c,0,20.51338156
L1FLnI_21q22.2a,0,20.51338156
L1FLnI_3p24.3h,0,20.51338156
L1FLnI_7p14.3w,0,20.51338156
L1FLnI_4q23v,0,20.51338156
L1FLnI_8q13.2l,0,20.51338156
L1FLnI_4q22.2d,0,20.51338156
L1FLnI_7q36.1n,0,20.51338156
L1FLnI_5q13.3q,0,20.51338156
L1FLnI_2p24.1ba,0,20.51338156
L1FLnI_8q13.3l,0,20.51338156
L1FLnI_10p11.22q,0,20.51338156
L1FLnI_12q12ua,0,20.51338156
L1FLnI_14q12o,0,20.51338156
L1FLnI_10q26.13h,0,20.51338156
L1FLnI_7p21.2c,0,20.51338156
L1FLnI_Xq23va,0,20.51338156
L1FLnI_2p11.2p,0,20.51338156
L1FLnI_10q23.31a,0,20.51338156
L1FLnI_2q14.3a,0,20.51338156
L1FLnI_7q21.13ba,0,20.51338156
L1FLnI_11p14.1h,0,20.51338156
L1FLnI_11p14.3ja,0,20.51338156
L1FLnI_5p13.1z,0,20.51338156
L1FLnI_16p11.2v,0,20.51338156
L1FLnI_2p12aa,0,20.51338156
L1FLnI_11p15.4z,0,20.51338156
L1FLnI_4q34.3f,0,20.51338156
L1FLnI_4q12t,0,20.51338156
L1FLnI_9q33.1g,0,20.51338156
L1FLnI_Xp22.12l,0,20.51338156
L1FLnI_14q31.3n,0,20.51338156
L1FLnI_6p12.1o,0,20.51338156
L1FLnI_11p14.3a,0,20.51338156
L1FLnI_8p21.2f,0,20.51338156
L1ORF2_Xq22.2,0,20.51338156
L1FLnI_8q24.21f,0,20.51338156
L1FLnI_4q28.1l,0,20.51338156
L1FLnI_3p26.1s,0,20.51338156
L1FLnI_13q14.11r,0,20.51338156
L1ORF2_18q11.2b,0,20.51338156
L1FLnI_11p11.12d,0,20.51338156
L1FLnI_7p14.3u,0,20.51338156
L1FLnI_1p36.23,0,20.51338156
L1FLnI_20p12.1m,0,20.51338156
L1FLnI_2p15g,0,20.51338156
L1FLnI_14q21.1b,0,20.51338156
L1FLnI_13q13.3r,0,20.51338156
L1FLnI_4q26v,0,20.51338156
L1FLnI_1q44n,0,17.09448464
L1FLnI_2p11.1b,0,17.09448464
L1FLnI_4q13.1gb,0,17.09448464
L1FLnI_5q11.2ua,0,17.09448464
L1FLnI_6p22.1a,0,17.09448464
L1FLnI_7p12.1r,0,17.09448464
L1FLnI_10p12.31r,0,17.09448464
L1FLnI_11q14.3e,0,17.09448464
L1FLnI_11q24.2k,0,17.09448464
L1ORF2_12q21.2,0,17.09448464
L1FLnI_18q21.31c,0,17.09448464
L1FLnI_Xq13.3mb,0,17.09448464
L1FLnI_1p31.1da,0,17.09448464
L1FLnI_1q21.1k,0,17.09448464
L1FLnI_2q34p,0,17.09448464
L1FLnI_4q22.3o,0,17.09448464
L1FLnI_9p24.1o,0,17.09448464
L1FLnI_Xp11.3b,0,17.09448464
L1ORF2_1q31.3,0,17.09448464
L1FLI_2q24.1,0,17.09448464
L1FLnI_2q34v,0,17.09448464
L1FLnI_3q11.1e,0,17.09448464
L1FLnI_4q12b,0,17.09448464
L1FLnI_4q13.1da,0,17.09448464
L1FLnI_6q13g,0,17.09448464
L1FLnI_6q21a,0,17.09448464
L1FLnI_6q21fa,0,17.09448464
L1FLnI_7p22.1b,0,17.09448464
L1FLnI_8q11.22d,0,17.09448464
L1FLnI_8q22.1b,0,17.09448464
L1FLnI_11q24.2m,0,17.09448464
L1FLnI_15q14l,0,17.09448464
L1FLnI_Xq21.1qd,0,17.09448464
L1FLnI_Xq22.3b,0,17.09448464
L1FLnI_11p14.3f,0,17.09448464
L1FLnI_13q22.1g,0,17.09448464
L1FLnI_3p12.3l,0,17.09448464
L1FLnI_1q24.2l,0,17.09448464
L1FLnI_2q24.3i,0,17.09448464
L1FLnI_3p22.3h,0,17.09448464
L1FLnI_5q14.3jb,0,17.09448464
L1FLnI_5q15b,0,17.09448464
L1FLnI_13q33.3a,0,17.09448464
L1FLnI_Xq28ea,0,17.09448464
L1FLnI_10q26.12b,0,17.09448464
L1FLnI_Xp11.22da,0,17.09448464
L1FLnI_3p14.2d,0,17.09448464
L1FLnI_4q22.1c,0,17.09448464
L1FLnI_4q32.1i,0,17.09448464
L1FLnI_4q32.3a,0,17.09448464
L1FLnI_17p13.3a,0,17.09448464
L1FLnI_5q23.2ea,0,17.09448464
L1FLnI_3q13.31i,0,17.09448464
L1FLnI_9p13.3a,0,17.09448464
L1FLnI_8q24.21d,0,17.09448464
L1FLnI_12p13.32a,0,17.09448464
L1FLnI_1q41l,0,17.09448464
L1FLnI_3q25.2d,0,17.09448464
L1FLnI_4q32.3e,0,17.09448464
L1FLI_10p11.22,0,17.09448464
L1FLnI_10q23.32b,0,17.09448464
L1FLnI_11q21y,0,17.09448464
L1FLnI_12q14.1ia,0,17.09448464
L1FLnI_12q21.1s,0,17.09448464
L1FLnI_13q32.2c,0,17.09448464
L1FLnI_14q21.1n,0,17.09448464
L1FLnI_19q13.31a,0,17.09448464
L1FLnI_Xq13.3l,0,17.09448464
L1FLnI_2p12s,0,17.09448464
L1FLnI_7q35m,0,17.09448464
L1FLnI_9q31.2d,0,17.09448464
L1FLnI_14q31.1l,0,17.09448464
L1FLnI_1q25.2s,0,17.09448464
L1FLnI_3q26.32w,0,17.09448464
L1FLnI_4p15.32b,0,17.09448464
L1FLnI_5p11c,0,17.09448464
L1FLI_9q22.32,0,17.09448464
L1FLnI_9q33.2d,0,17.09448464
L1FLnI_18q23e,0,17.09448464
L1FLnI_1p35.2d,0,17.09448464
L1FLnI_6q24.3b,0,17.09448464
L1FLnI_7p12.1e,0,17.09448464
L1FLnI_8q24.23c,0,17.09448464
L1FLnI_Xq28a,0,17.09448464
L1FLnI_5p13.2ha,0,17.09448464
L1FLnI_Xq21.1d,0,17.09448464
L1FLnI_7q21.11fa,0,17.09448464
L1FLnI_1q32.1i,0,17.09448464
L1FLnI_2q23.1b,0,17.09448464
L1FLnI_Xq21.33ya,0,17.09448464
L1FLnI_3q11.2h,0,17.09448464
L1FLnI_5q15f,0,17.09448464
L1FLnI_12q21.32e,0,17.09448464
L1FLnI_7p15.3k,0,17.09448464
L1FLnI_3q26.1x,0,17.09448464
L1FLnI_7p11.2o,0,17.09448464
L1FLnI_11q22.1y,0,17.09448464
L1FLnI_15q26.3k,0,17.09448464
L1FLnI_10q21.3m,0,17.09448464
L1FLnI_1q24.2a,0,17.09448464
L1FLnI_6q14.1u,0,17.09448464
L1FLnI_16p11.2s,0,17.09448464
L1FLnI_1p34.3b,0,17.09448464
L1FLnI_Xq12xa,0,17.09448464
L1FLnI_2p15p,0,17.09448464
L1FLnI_13q12.3g,0,17.09448464
L1FLnI_2p14h,0,17.09448464
L1FLnI_Xp21.1z,0,17.09448464
L1FLnI_5q14.1j,0,17.09448464
L1FLnI_Xq28n,0,17.09448464
L1FLnI_12q24.32f,0,17.09448464
L1FLnI_7p11.2k,0,17.09448464
L1FLnI_2q22.2f,0,17.09448464
L1FLnI_12q12wa,0,17.09448464
L1FLnI_16q21ha,0,17.09448464
L1FLnI_12p13.2j,0,17.09448464
L1FLnI_18p11.32q,0,17.09448464
L1FLnI_7p15.2a,0,17.09448464
L1FLnI_1p33j,0,17.09448464
L1FLnI_12q21.31ga,0,17.09448464
L1FLnI_Xq11.2i,0,17.09448464
L1FLnI_2q34y,0,17.09448464
L1FLnI_Xq21.31fb,0,17.09448464
L1FLnI_7p14.1t,0,17.09448464
L1FLnI_5p13.3m,0,17.09448464
L1FLnI_14q12eb,0,17.09448464
L1FLnI_8p23.2n,0,17.09448464
L1FLnI_1p13.2c,0,17.09448464
L1FLnI_2q32.1y,0,17.09448464
L1FLnI_14q23.1s,0,17.09448464
L1FLnI_4q32.3j,0,17.09448464
L1FLnI_2q14.1ca,0,17.09448464
L1ORF2_7p14.1,0,17.09448464
L1FLnI_2p12e,0,17.09448464
L1FLnI_4q24s,0,17.09448464
L1FLnI_12q22a,0,17.09448464
L1FLnI_9q21.33f,0,17.09448464
L1FLnI_8p21.1,0,17.09448464
L1FLnI_22q12.3a,0,17.09448464
L1FLnI_20p11.22g,0,17.09448464
L1FLnI_8p23.1b,0,17.09448464
L1FLnI_2q24.1la,0,17.09448464
L1FLnI_4q32.1h,0,17.09448464
L1FLnI_2q24.3k,0,17.09448464
L1FLnI_4p15.2p,0,17.09448464
L1FLnI_4q28.2r,0,17.09448464
L1FLnI_4q32.3t,0,17.09448464
L1FLnI_6p12.1w,0,17.09448464
L1ORF2_14q32.31,0,17.09448464
L1FLnI_15q13.3g,0,17.09448464
L1FLnI_16p11.2j,0,17.09448464
L1FLI_Xq21.33,0,17.09448464
L1FLnI_5q15fa,0,17.09448464
L1FLnI_4p15.33g,0,17.09448464
L1FLnI_6q16.3e,0,17.09448464
L1FLnI_9q31.1o,0,17.09448464
L1FLnI_Xp21.2b,0,17.09448464
L1FLnI_8q12.3v,0,17.09448464
L1FLnI_11q14.1v,0,17.09448464
L1FLnI_1q44v,0,17.09448464
L1FLnI_5p14.1e,0,17.09448464
L1FLnI_8p23.1c,0,17.09448464
L1FLnI_11q14.2i,0,17.09448464
L1FLnI_14q23.2i,0,17.09448464
L1FLnI_18q12.1h,0,17.09448464
L1FLnI_22q12.1b,0,17.09448464
L1FLI_Xq27.2a,0,17.09448464
L1ORF2_5p12,0,17.09448464
L1FLnI_1p31.1ua,0,17.09448464
L1FLnI_5p14.1b,0,17.09448464
L1FLnI_14q12c,0,17.09448464
L1FLnI_Xq21.1rb,0,17.09448464
L1FLnI_16q21z,0,17.09448464
L1FLnI_4q12oa,0,17.09448464
L1FLnI_Xq21.2y,0,17.09448464
L1FLnI_6q16.3l,0,17.09448464
L1FLnI_2q24.3r,0,17.09448464
L1FLnI_Xq21.1o,0,17.09448464
L1FLnI_10q22.3g,0,17.09448464
L1FLnI_9q22.33c,0,17.09448464
L1FLnI_Xq22.1fa,0,17.09448464
L1FLnI_13q14.13d,0,17.09448464
L1FLnI_10p12.2j,0,17.09448464
L1FLnI_2q14.3t,0,17.09448464
L1FLnI_6p12.3w,0,17.09448464
L1FLnI_4q22.1ha,0,17.09448464
L1FLnI_4q22.3l,0,17.09448464
L1FLnI_12q21.31fa,0,17.09448464
L1FLnI_14q23.3c,0,17.09448464
L1FLnI_13q21.33j,0,17.09448464
L1FLnI_2q32.3ea,0,17.09448464
L1FLnI_8q21.3sa,0,17.09448464
L1FLnI_4q28.1b,0,17.09448464
L1FLnI_8p23.3b,0,17.09448464
L1FLnI_2q22.3v,0,17.09448464
L1FLnI_3q13.11u,0,17.09448464
L1FLnI_5q21.3y,0,17.09448464
L1FLnI_15q21.2g,0,17.09448464
L1FLnI_11q14.3m,0,17.09448464
L1FLnI_12q24.22c,0,17.09448464
L1FLnI_3p14.2w,0,17.09448464
L1FLnI_2q11.2d,0,17.09448464
L1FLnI_4p13p,0,17.09448464
L1FLnI_5q34l,0,17.09448464
L1FLnI_6p11.2a,0,17.09448464
L1FLnI_7q22.1j,0,17.09448464
L1FLnI_Xq27.3ha,0,17.09448464
L1FLnI_6q13c,0,17.09448464
L1FLnI_1p33g,0,17.09448464
L1FLnI_5q23.2e,0,17.09448464
L1FLnI_7p12.3n,0,17.09448464
L1FLnI_5p15.32c,0,17.09448464
L1FLnI_3q26.31l,0,17.09448464
L1FLnI_6q25.3m,0,17.09448464
L1FLnI_20p11.22j,0,17.09448464
L1FLnI_6q15f,0,17.09448464
L1FLnI_3p14.2e,0,17.09448464
L1FLnI_10q11.21aa,0,17.09448464
L1FLnI_5q14.2d,0,17.09448464
L1FLnI_8q23.2f,0,17.09448464
L1FLnI_14q32.11,0,17.09448464
L1FLnI_13q32.1h,0,17.09448464
L1FLnI_7q36.1l,0,17.09448464
L1FLnI_8q22.3g,0,17.09448464
L1FLnI_4q12pa,0,17.09448464
L1FLnI_Xq11.1v,0,17.09448464
L1FLnI_2q36.3q,0,17.09448464
L1FLnI_18q11.2b,0,17.09448464
L1FLnI_10p11.21b,0,17.09448464
L1FLnI_15q11.2j,0,17.09448464
L1FLnI_15q24.3d,0,17.09448464
L1FLnI_12p12.1c,0,17.09448464
L1FLnI_13q12.11m,0,17.09448464
L1FLnI_5q21.1x,0,17.09448464
L1FLnI_5q13.1e,0,17.09448464
L1FLnI_Xq21.1zb,0,17.09448464
L1FLnI_8q24.22n,0,17.09448464
L1FLnI_2q23.3f,0,17.09448464
L1FLnI_6q14.1ya,0,17.09448464
L1FLnI_3p26.1r,0,17.09448464
L1FLnI_1q25.1c,0,17.09448464
L1FLnI_13q14.3r,0,17.09448464
L1FLnI_10q25.2a,0,17.09448464
L1FLnI_4p15.31c,0,17.09448464
L1FLnI_10q26.2l,0,17.09448464
L1FLnI_3q26.31h,0,17.09448464
L1FLnI_5q11.2qa,0,17.09448464
L1FLnI_6q14.1d,0,17.09448464
L1FLnI_Xq23wa,0,17.09448464
L1FLnI_21q22.11d,0,17.09448464
L1FLnI_16q13,0,17.09448464
L1FLnI_2q14.3i,0,17.09448464
L1FLnI_2q37.1m,0,17.09448464
L1FLnI_8q22.2k,0,17.09448464
L1FLnI_9p21.1ca,0,17.09448464
L1FLnI_4p12p,0,17.09448464
L1FLnI_1p31.1kb,0,17.09448464
L1FLnI_5p15.1e,0,17.09448464
L1FLnI_5q23.2f,0,17.09448464
L1FLnI_3p22.1g,0,17.09448464
L1FLnI_13q14.2l,0,17.09448464
L1FLnI_2q31.2i,0,17.09448464
L1FLnI_Xq26.2k,0,17.09448464
L1FLnI_2q32.1qa,0,17.09448464
L1FLnI_8q24.21i,0,17.09448464
L1ORF2_2q31.1,0,17.09448464
L1FLnI_16q21l,0,17.09448464
L1FLnI_4q13.1pa,0,17.09448464
L1FLnI_5q23.2o,0,17.09448464
L1FLnI_2p12h,0,17.09448464
L1FLnI_15q14j,0,17.09448464
L1FLnI_10p15.1b,0,17.09448464
L1FLnI_6q16.3la,0,17.09448464
L1FLnI_3p24.3m,0,17.09448464
L1FLnI_2p14i,0,17.09448464
L1FLnI_7q21.11r,0,17.09448464
L1FLnI_8q23.3w,0,17.09448464
L1FLnI_7q33s,0,17.09448464
L1FLnI_8q21.13q,0,17.09448464
L1FLnI_10q21.3e,0,17.09448464
L1FLnI_5p13.2da,0,17.09448464
L1FLnI_4q32.1z,0,17.09448464
L1FLnI_2q22.3n,0,17.09448464
L1FLnI_3q13.33f,0,17.09448464
L1FLnI_15q25.3x,0,17.09448464
L1FLnI_1q25.3r,0,17.09448464
L1FLnI_11q12.3s,0,17.09448464
L1FLnI_12q24.33e,0,17.09448464
L1FLnI_Xp22.12k,0,17.09448464
L1FLnI_2q36.3s,0,17.09448464
L1FLnI_1p33t,0,17.09448464
L1FLnI_11q22.3ka,0,17.09448464
L1FLnI_Xq11.2ua,0,17.09448464
L1FLnI_2q24.1c,0,17.09448464
L1FLnI_10q21.1k,0,17.09448464
L1FLnI_15q21.3x,0,17.09448464
L1FLnI_2q24.1ca,0,17.09448464
L1FLnI_5q23.1ba,0,17.09448464
L1FLnI_1q31.3p,0,17.09448464
L1FLnI_12p11.21a,0,17.09448464
L1FLnI_Xq12ba,0,17.09448464
L1FLnI_11p15.1w,0,17.09448464
L1FLnI_5p15.32a,0,17.09448464
L1FLnI_4q31.23o,0,17.09448464
L1FLnI_12q12z,0,17.09448464
L1FLnI_1p22.1p,0,17.09448464
L1FLnI_5p15.31i,0,17.09448464
L1FLnI_8q22.3r,0,17.09448464
L1FLnI_21q22.13a,0,17.09448464
L1FLnI_Xp11.21ua,0,17.09448464
L1FLnI_8p23.3c,0,17.09448464
L1FLnI_1p22.2d,0,17.09448464
L1FLnI_18q12.1r,0,17.09448464
L1FLnI_2q23.3r,0,17.09448464
L1FLnI_5p12e,0,17.09448464
L1FLnI_1q44o,0,17.09448464
L1FLnI_5q35.1h,0,17.09448464
L1FLnI_1q25.2b,0,17.09448464
L1FLnI_1q24.3b,0,13.67558771
L1FLnI_2p24.3n,0,13.67558771
L1FLnI_2q23.2e,0,13.67558771
L1FLnI_2q33.3h,0,13.67558771
L1FLnI_3p13a,0,13.67558771
L1FLnI_3p12.1r,0,13.67558771
L1FLnI_4p15.33d,0,13.67558771
L1FLnI_5q21.1c,0,13.67558771
L1FLnI_5q23.2oa,0,13.67558771
L1FLnI_8q12.1m,0,13.67558771
L1FLnI_13q32.1o,0,13.67558771
L1FLnI_14q12da,0,13.67558771
L1FLnI_Xq23la,0,13.67558771
L1FLnI_2q23.2f,0,13.67558771
L1FLnI_3p24.3qa,0,13.67558771
L1FLnI_3p12.2e,0,13.67558771
L1FLnI_4p15.1m,0,13.67558771
L1FLnI_4q12qa,0,13.67558771
L1FLnI_4q33h,0,13.67558771
L1FLI_10q24.2,0,13.67558771
L1FLnI_11p12ta,0,13.67558771
L1FLnI_13q31.1u,0,13.67558771
L1FLnI_15q21.1j,0,13.67558771
L1FLnI_17q22l,0,13.67558771
L1FLnI_Xq11.2h,0,13.67558771
L1FLnI_Xq25na,0,13.67558771
L1FLnI_1q23.1r,0,13.67558771
L1FLnI_1q25.2j,0,13.67558771
L1FLnI_1q41ra,0,13.67558771
L1FLnI_2p22.1g,0,13.67558771
L1FLnI_4p13j,0,13.67558771
L1FLnI_4q13.2q,0,13.67558771
L1FLnI_4q22.3ba,0,13.67558771
L1FLnI_4q24ka,0,13.67558771
L1FLnI_5q34r,0,13.67558771
L1FLnI_6q14.1aa,0,13.67558771
L1FLnI_6q22.31t,0,13.67558771
L1FLnI_7q34k,0,13.67558771
L1FLnI_8p23.3e,0,13.67558771
L1FLnI_8q12.1i,0,13.67558771
L1FLnI_9q31.1p,0,13.67558771
L1FLnI_10q11.21z,0,13.67558771
L1FLnI_10q24.1a,0,13.67558771
L1FLnI_11q14.1q,0,13.67558771
L1FLnI_16q21c,0,13.67558771
L1FLnI_18q12.1t,0,13.67558771
L1FLnI_20p11.21d,0,13.67558771
L1FLnI_22q11.1n,0,13.67558771
L1FLnI_Xq13.1g,0,13.67558771
L1FLnI_Xq22.1bb,0,13.67558771
L1FLnI_8p12x,0,13.67558771
L1FLnI_5q13.3t,0,13.67558771
L1FLnI_12q24.21,0,13.67558771
L1FLnI_Xq25b,0,13.67558771
L1FLnI_8q24.21n,0,13.67558771
L1FLnI_10q22.1c,0,13.67558771
L1FLnI_1p12r,0,13.67558771
L1FLnI_1q31.1d,0,13.67558771
L1FLnI_2q23.1k,0,13.67558771
L1FLnI_3p14.1f,0,13.67558771
L1FLnI_4p15.33v,0,13.67558771
L1FLnI_4q28.3xa,0,13.67558771
L1FLnI_18q11.2j,0,13.67558771
