"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","transcript","LLY_norm","GSK_norm"
796.790444396284,-0.137227352676595,0.501784252805308,-0.273478794739776,0.784485190621367,0.999999359719567,"L1FLnI_15q22.2a",759.355149524758,834.225739267809
504.963274336415,-0.0922343726736416,0.38657372548447,-0.238594520509767,0.811420014436463,0.999999359719567,"L1FLnI_15q11.1f",488.829049220271,521.097499452559
772.88630505321,0.146802352388049,0.447582592052979,0.327989414679186,0.7429196661847,0.999999359719567,"L1FLnI_19q13.31b",812.393495460791,733.37911464563
778.356154661297,0.0906138748032345,0.47341078356067,0.191406444360433,0.84820717153836,0.999999359719567,"L1FLnI_3q12.1c",803.093577902556,753.618731420038
558.936504222288,0.0711345691643563,0.396954199843817,0.179200948604006,0.85777991890517,0.999999359719567,"L1FLnI_10q26.12g",573.01091225902,544.862096185556
627.486814266046,0.011013038584537,0.400870386913043,0.0274728165114525,0.978082620942685,0.999999359719567,"L1FLnI_15q11.1e",629.777808664248,625.195819867844
563.629574459174,0.326856971805004,0.383524175444879,0.852246071387435,0.394077530767947,0.999999359719567,"L1FLnI_4q13.2o",627.246780205893,500.012368712456
593.562215800394,0.25962267338187,0.387372228923007,0.670214987026012,0.502720751362578,0.999999359719567,"L1FLnI_6q14.1ia",646.754854672667,540.369576928122
643.087550412504,0.111223423292709,0.406423088132517,0.273664136070056,0.784342741181851,0.999999359719567,"L1FLnI_15q11.2h",667.66316487489,618.511935950118
600.369313422883,-0.027437723131525,0.43666315484262,-0.062834985794517,0.949897906267224,0.999999359719567,"L1FLnI_7q33b",594.980760035408,605.757866810358
446.783519970997,-0.133141225757266,0.388561427178563,-0.342651679874753,0.731860518146963,0.999999359719567,"L1FLnI_20q11.22",426.304306477405,467.26273346459
398.2548664034,-0.0926252355954637,0.407691741006582,-0.227194289898476,0.820272667613764,0.999999359719567,"L1FLnI_7p15.3g",385.420816792867,411.088916013934
535.662595311908,0.128721313628521,0.390453440681372,0.329671351861804,0.741648302558624,0.999999359719567,"L1FLnI_Xq25q",559.608039184761,511.717151439056
511.644928029025,0.299651001520271,0.386936304881432,0.774419452866002,0.438682783640665,0.999999359719567,"L1FLnI_7q22.1f",564.507061672844,458.782794385207
624.235761773369,0.414750643258962,0.393578444105493,1.05379410247324,0.291977194180503,0.999999359719567,"L1FLnI_3q26.2a",713.193547822152,535.277975724586
568.557634141681,0.172239842589637,0.41634247116604,0.413697507504457,0.679095652716763,0.999999359719567,"L1FLnI_2q14.1ga",602.695041920769,534.420226362593
