DMSO_rep1	DMSO_rep2	GSK_rep1	GSK_rep2
RPL13AP20	33.5271038775906	20.045247843315	64.8213583809983	93.1243868298838
RPS6P1	28.4472396537133	48.6813161909079	32.9420018001795	56.0646818669709
RPL37AP9	0	0	0	0
DDX47	4856.35019802677	5403.62609719077	5975.25406846481	6067.33887662049
STX8P1	0	0	0	0
MIR613	3.04791853432642	1.90907122317286	5.31322609680314	2.85074653560869
APOLD1	777.219226253238	734.99242092155	895.80991992101	785.855794982795
LOC105369663	8.12778275820379	13.36349856221	12.7517426323275	15.2039815232463
CDKN1B	4995.53847776101	4819.45030289988	2907.39732017068	2774.72662799246
GPR19	25.3993211193868	15.2725697853829	31.8793565808189	21.8557234396666
LOC124902880	19.303484050734	9.54535611586429	2.12529043872126	7.60199076162317
RPL21P136	2.03194568955095	0	0	0
CREBL2	4001.91703557059	4347.90971077618	2713.99589024704	2916.31370592769
LOC107984486	0	0	0	0
LOC124902879	446.012078856433	389.450529527263	191.276139484913	262.268681275999
ETV6	7835.18257890846	8272.96014561958	5449.2446848813	6310.60258099243
LINC01252	68.0701805999568	38.1814244634572	28.691420922737	27.557216510884
RNU7-60P	0	0	0	0
LOC124902877	0	0	0	0
DDX55P1	6.09583706865284	5.72721366951857	6.37587131616377	6.65174191642027
IQSEC3P2	8.12778275820379	1.90907122317286	0	1.90049769040579
HIGD1AP8	0	3.81814244634572	0	2.85074653560869
LOC440084	0	0	0	0
LOC124902878	0	0	0	0
HSPE1P12	0	0	0	0
LINC02366	0	0	0	0.950248845202896
LOC112268104	0	0	0	0
LOC124902876	2505.38903521632	2147.70512606947	2294.2510285996	2337.61215919912
YBX3	41121.5008922873	43685.2767998645	45793.6330831269	44445.0389878299
STYK1	76.1979633581605	81.1355269848465	341.109115414762	286.975151251275
MAGOHB	1289.26954002008	1144.48819829213	1145.53154647076	1177.35831920639
KLRA1P	194.050813352116	170.861874473971	71.1972296971621	79.8209029970433
LOC105376675	36.5750224119171	10.4998917274507	28.691420922737	6.65174191642027
LINC02446	0	0	0	0
SLC25A39P2	0	0	0	0
LOC105369658	0	0	0	1.90049769040579
EIF2S3B	2496.24527961334	2971.46935886855	3111.42520228792	3463.65704076456
LOC105369657	0	0	7.4385165355244	0
KLRC1	16.2555655164076	6.681749281105	65.884003600359	65.5671703189998
KLRC2	124.964659907383	120.27148705989	146.645040271767	191.000017885782
KLRC3	58.9264249969775	70.6356352573957	204.027882117241	137.78608255442
KLRC4	6.09583706865284	18.1361766201422	21.2529043872126	22.8059722848695
KLRK1	0	0	0	3.80099538081158
KLRC4-KLRK1	3.04791853432642	6.681749281105	5.31322609680314	4.75124422601448
KLRK1-AS1	31.4951581880397	39.1359600750436	73.3225201358834	110.228866043536
LINC02598	4.0638913791019	3.81814244634572	18.0649687291307	29.4577142012898
LINC02617	2.03194568955095	0	2.12529043872126	0
LOC105369656	0	0	0	0
LOC124902875	0	0	0	0
KLRD1	62.9903163760794	96.4080967702293	13.8143878516882	1.90049769040579
GABARAPL1-AS1	3.04791853432642	1.90907122317286	2.12529043872126	3.80099538081158
GABARAPL1	1938.4761878316	2129.56894944932	1387.81465648498	1490.94043812334
TMEM52B	0	1.90907122317286	8.50116175488503	8.55223960682607
OLR1	6.09583706865284	5.72721366951857	75.4478105746046	65.5671703189998
CLEC7A	23.3673754298359	40.09049568663	4.25058087744251	9.50248845202896
LOC105369655	0	0	0	0
HNRNPABP1	0	4.77267805793215	4.25058087744251	0
RN7SKP161	0	0	0	0
CLEC1A	4.0638913791019	3.81814244634572	0	0
LOC100421202	0	0	0	0
CLEC9A	0	0	0	0
LOC102724020	0	0	0	0
CLEC12B	2.03194568955095	3.81814244634572	8.50116175488503	6.65174191642027
CLEC1B	0	0.954535611586429	0	0
LOC124902874	0	0	0	0
CLEC12A	0	0	0	0
CLEC12A-AS1	0	2.86360683475929	6.37587131616377	5.70149307121738
LINC02470	0	0	0	0
KLRF2	0	0	0	0
CLEC2A	0	3.81814244634572	34.0046470195401	58.9154284025796
CLEC2B	249.929319814767	308.315002542417	674.779714293999	621.462744762694
GCNAP1	0	0	0	0
KLRF1	0	0	0	0
CD69	0	0	0	0
CLECL1	0	0	0	0
LINC02390	6.09583706865284	1.90907122317286	2.12529043872126	7.60199076162317
NPM1P7	0	0	0	0
CLEC2D	242.817509901338	207.134227714255	194.464075142995	199.552257492608
LOC105369728	0	0	0	0
GOT2P3	1.01597284477547	0.954535611586429	1.06264521936063	0.950248845202896
RNU6-700P	0	0	0	0
LOC374443	669.526104707037	445.768130610862	837.364432856175	637.616975131143
KLRB1	0	1.90907122317286	0	0
LOC100419520	0	1.90907122317286	1.06264521936063	0
LOC408186	113.788958614853	86.862740654365	126.454781103915	93.1243868298838
LOC124902873	8.12778275820379	13.36349856221	29.7540661420976	21.8557234396666
DDX12P	752.835877978626	785.582808335631	3096.54816921687	2523.86093285889
LOC105369647	0	0	0	0
LOC728715	20.3194568955095	35.3178176286979	93.5127793037353	80.7711518422462
LOC101928030	0	0	0	0
LOC105369649	0	0	0	0
LOC642846	722.356692635362	847.627623088749	1700.23235097701	1448.17924008921
LOC124903067	102.613257322323	119.316951448304	74.385165355244	95.9751333654925
LINC00987	6.09583706865284	10.4998917274507	8.50116175488503	28.5074653560869
MIR1244-3	0	0	0	0
PTMAP4	41.6548866357944	83.0445982080193	54.194906187392	45.611944569739
A2MP1	56.8944793074265	87.8172762659515	65.884003600359	57.0149307121738
TPT1P12	0	0	0	0
PZP	2.03194568955095	3.81814244634572	2.12529043872126	0
BTG1P1	0	1.90907122317286	0	0
KRT17P8	3.04791853432642	7.63628489269143	0	1.90049769040579
A2M	6.09583706865284	7.63628489269143	17.0023235097701	39.9104514985216
A2M-AS1	50.7986422387737	39.1359600750436	32.9420018001795	21.8557234396666
LINC00612	23.3673754298359	45.8177093561486	17.0023235097701	19.0049769040579
VDAC2P2	0	1.90907122317286	2.12529043872126	7.60199076162317
KLRG1	192.018867662565	165.134660804452	69.0719392584408	101.67662643671
M6PR	9638.53437838492	10257.4396821078	12846.3180568506	12853.0658802144
PHC1	1262.85424605591	1413.6672407595	1125.34128730291	1201.11454033646
A2ML1	2374.32853824028	2491.33794624058	52.0696157486708	666.12444048723
LINC02972	13.2076469820812	11.4544273390371	12.7517426323275	0
RPSAP51	10.1597284477547	11.4544273390371	2.12529043872126	0
LOC101060064	0	0	0	0
RIMKLB	3065.19007268761	3035.42324484484	2735.24879463426	2827.94056332382
MFAP5	12.1916741373057	25.7724615128336	65.884003600359	112.129363733942
HADHAP2	21.335429740285	27.6815327360064	26.5661304840157	12.3532349876377
AICDA	0	0	0	0
LOC124900334	0	0	0	0
LOC105369645	0	0	0	0
LOC124902872	0	0	0	0
CLEC4E	0	0	0	0
CLEC4D	0	0	0	0
SUPT4H1P2	0	0	0	0
RNU6-275P	0	0	0	0
RPL15P17	2.03194568955095	5.72721366951857	0	0
CLEC6A	0	0	0	0
OR7E149P	0	0	0	0
OR7E148P	0	0	0	0
OR7E140P	0	0	0	0
RPS3AP43	0	0	0	0
LOC101927966	2.03194568955095	0	0	0
LINC00937	0	0	6.37587131616377	0
SNRPCP7	0	0	0	0
LOC107987171	0	0	0	0
ENPP7P5	0	0	0	0
LOC112268090	6.09583706865284	2.86360683475929	8.50116175488503	1.90049769040579
LINC02449	21.335429740285	17.1816410085557	5.31322609680314	17.1044792136521
FAM86FP	143.252171113342	78.2719201500872	100.95129583926	36.1094561177101
ALG1L10P	8.12778275820379	17.1816410085557	10.6264521936063	13.3034838328405
FAM90A1	2.03194568955095	7.63628489269143	10.6264521936063	2.85074653560869
DEFB109F	2.03194568955095	1.90907122317286	6.37587131616377	3.80099538081158
FAM66C	157.475790940198	185.179908647767	156.208847246012	133.985087173608
ZNF705A	4.0638913791019	0.954535611586429	0	4.75124422601448
GCSHP4	0	0	0	0
POU5F1P3	6.09583706865284	2.86360683475929	2.12529043872126	3.80099538081158
CLEC4A	103.629230167098	23.8633902896607	64.8213583809983	54.1641841765651
NECAP1	4942.70788983268	4203.77483342663	4581.06354066367	4030.95560135069
C3AR1	86.3576918059153	111.680666555612	495.192672222053	402.905510366028
FOXJ2	3896.25585971394	3870.64190498297	2802.19544345398	3052.1992907917
LOC100462988	2.03194568955095	0	0	0
HSPD1P12	59.942397841753	45.8177093561486	26.5661304840157	28.5074653560869
RPS20P28	0	0	0	0
LOC124902871	42.6708594805699	10.4998917274507	29.7540661420976	8.55223960682607
SLC2A3	57.910452152202	42.9541025213893	283.726273569288	279.373160489651
NANOGP1	0	0	0	0
LOC100130582	0	0	0	0
RPS20P29	0	0	0	0
SLC2A14	139.18827973424	143.180341737964	58.4454870648346	71.2686633902172
NANOG	0	0	0	1.90049769040579
NANOGNB	0	0	0	0
CLEC4C	0	0	0	0
DPPA3	0	1.90907122317286	0	0
GDF3	0	0	0	0
APOBEC1	0	0	0	0
LOC100131676	0	0	0	0
NIFKP3	0	0	0	0
GAPDHP31	0	0	0	0
LOC124902870	0	0	0	0
CD163	0	0	0	0
LOC100419928	0	1.90907122317286	0	0
LOC101927882	0	0	0	0
CD163L1	147.316062492444	133.6349856221	249.721626549748	310.731372381347
ACSM4	0	0	0	0
LOC124902869	0	0	0	0
C1S	12715.9161252098	16995.5065642964	3743.69910780749	3924.52773068796
LOC100419825	0	0	0	0
RPL37P20	4.0638913791019	0.954535611586429	0	1.90049769040579
LPCAT3	4532.25486054339	5211.7644392619	5437.55558746834	5573.20947711499
EMG1	4581.02155709261	4038.64017262218	4591.68999285727	4282.77154532945
SCARNA12	5356.2088376563	6476.52412461392	3696.94271815563	3039.84605580406
PHB2	24114.1154707459	23451.0309054554	22937.1970598992	21162.0417826685
MIR141	17.2715383611831	11.4544273390371	7.4385165355244	10.4527372972319
MIR200C	1.01597284477547	5.72721366951857	1.06264521936063	1.90049769040579
MIR200CHG	192.018867662565	257.724615128336	231.656657820617	426.6617314961
LOC105369634	50.7986422387737	33.408746405525	10.6264521936063	15.2039815232463
PTPN6	1903.93311110924	2267.02207751777	2092.34843692108	2191.27383703788
RNU7-1	23.3673754298359	18.1361766201422	45.693744432507	35.1592072725072
C12orf57	2942.25735846977	3045.9231365723	2251.74521982517	2667.34850848453
ATN1	11585.1383489747	12117.8295890897	12356.4386107254	13694.9863570641
LOC124902868	41.6548866357944	52.4994586372536	79.6983914520471	40.8607003437245
ENO2	104.645203011874	100.226239216575	210.403753433404	257.517437049985
LRRC23	413.500947823618	449.586273057208	246.533690891666	199.552257492608
DSTNP2	70.1021262895077	76.3628489269143	142.394459394324	183.398027124159
RPL13P5	23.3673754298359	24.8179259012472	105.201876716702	113.079612579145
LOC105369632	2.03194568955095	0	1.06264521936063	4.75124422601448
SPSB2	495.794748250431	293.99696836862	251.846916988469	219.507483241869
TPI1	36441.9299692515	36076.6734399091	51238.6271871308	48017.9746457927
USP5	10655.5231960052	11625.2892135111	14645.3764132282	14362.0610463966
CDCA3	105.661175856649	164.180125192866	1244.3575518713	1089.93542544772
GNB3	3.04791853432642	1.90907122317286	7.4385165355244	13.3034838328405
P3H3	129.028551286485	130.771378787341	80.7610366714078	67.4676680094056
GPR162	0	0	1.06264521936063	0
CD4	18.2875112059585	34.3632820171114	70.1345844778015	48.4626911053477
RN7SL380P	0	0	0	0
LAG3	10.1597284477547	12.4089629506236	51.0069705293102	46.5621934149419
PTMS	5408.02345273985	7099.83587897986	4878.60420208464	7156.32405322301
MLF2	14225.6517725462	13658.4500661902	17358.3096582559	16399.3945705116
COPS7A	5373.48037601748	5323.44510581752	4197.44861647448	3766.78642238428
RNU6-781P	0	0	0	0
PIANP	8.12778275820379	9.54535611586429	5.31322609680314	7.60199076162317
ZNF384	4276.22970365997	4627.58864497101	4562.99857193454	5036.31887957535
ING4	1492.46410897517	1852.75362208926	1165.72180563861	1271.43295488148
ACRBP	18.2875112059585	13.36349856221	7.4385165355244	10.4527372972319
LPAR5	295.648097829663	334.08746405525	484.566220028447	585.353288644984
LOC105369631	2.03194568955095	0	0	1.90049769040579
LOC124902867	4.0638913791019	1.90907122317286	1.06264521936063	5.70149307121738
SCARNA11	4.0638913791019	3.81814244634572	1.06264521936063	0
CHD4	32460.3323905764	39158.8689297217	32751.7883059139	37415.0980310188
NOP2	7898.17289528453	7860.60076141424	18334.8806148483	19774.6784686723
IFFO1	44.7028051701209	33.408746405525	66.9466488197196	60.8159260929854
GAPDH	285129.730967702	277783.226470213	408578.585682407	400241.012604079
GAPDH-DT	26.4152939641623	7.63628489269143	49.9443253099495	24.7064699752753
SCARNA10	10907.4844615095	13770.1307327458	7804.06649098445	9117.63766972179
NCAPD2	7149.40090868501	8177.50658446094	21003.1827606628	19707.2108006629
MRPL51	3262.28880457405	4798.45051944498	4227.20268261658	5376.50796615799
PKP2P1	7.11180991342832	8.59082050427786	4.25058087744251	5.70149307121738
VAMP1	576.056602987694	737.85602775631	689.656747365048	665.174191642027
TAPBPL	1586.94958353929	1730.5730638062	612.083646351722	694.631905843317
CD27	8.12778275820379	22.9088546780743	4.25058087744251	11.4029861424348
CD27-AS1	794.490764614421	856.218443593027	370.863181556859	339.238837737434
SRP14P1	0	0	0	0
RPL31P10	0	3.81814244634572	2.12529043872126	3.80099538081158
LTBR	21844.4321355175	21173.5089362102	24561.9816003016	23212.6787906163
LOC105369626	2.03194568955095	9.54535611586429	5.31322609680314	0.950248845202896
LOC107984500	138.172306889464	131.725914398927	111.577748032866	53.2139353313622
SCNN1A	33253.807182346	35871.448283418	23935.0209208788	24016.589313658
LOC112268088	36.5750224119171	45.8177093561486	30.8167113614582	29.4577142012898
RN7SL391P	0	0	0	0.950248845202896
TNFRSF1A	18282.4313417347	17261.821999929	20324.1524654914	18925.1560010609
PLEKHG6	33.5271038775906	36.2723532402843	82.886327110129	58.9154284025796
ATP5MFP5	0	0	2.12529043872126	6.65174191642027
LOC105369625	6.09583706865284	1.90907122317286	9.56380697424565	8.55223960682607
CD9	9274.8160999553	12541.6434006341	8007.03172788233	11515.1155061687
LOC105369622	0	0	0	0
LOC105369623	0	0	0	7.60199076162317
LOC124902866	0	0.954535611586429	4.25058087744251	5.70149307121738
RN7SL69P	0	0	0	0
SNORA120	0	0	0	0
VWF	8.12778275820379	10.4998917274507	26.5661304840157	30.4079630464927
LOC105369621	0	0	0	0
LOC101901829	0	0	0	0
ANO2	0	3.81814244634572	19.1276139484913	20.9054745944637
LOC124902865	0	0	0	0
NTF3	0	0	0	0
LOC105369618	0	0	0	0
LINC02443	0	0	0	0
LOC105369616	0	0	0	0
LOC124902864	0	0	0	0
LOC105369617	0	0	2.12529043872126	0
KCNA5	0	0	0	0
LOC390282	0	0	0	0
LOC100507560	0	0	6.37587131616377	16.1542303684492
KCNA1	0	0	0	0
KCNA6	0	0	0	0
LOC124902863	0	0	0	0
GALNT8	2.03194568955095	1.90907122317286	2.12529043872126	0
GAU1	0	0	1.06264521936063	0
NDUFA9	8585.98651119753	8440.00387764721	7986.84146871448	6991.93100300291
LOC100420673	2.03194568955095	0.954535611586429	0	0
AKAP3	77.213936202936	56.3176010835993	36.1299374582614	39.9104514985216
LOC103568124	0	0	0	0
DYRK4	1087.09094390976	1276.21411269106	681.155585610163	975.905564023374
RAD51AP1	84.3257461163643	184.225373036181	857.554692024027	884.681674883896
C12orf4	2085.79225032405	2021.70642534006	3099.73610487495	3085.4580003738
FGF6	0	0	0	0
FGF23	0	0	0	0
RPS15P7	2.03194568955095	0	19.1276139484913	9.50248845202896
TIGAR	6491.0505052705	6130.98223321963	16295.6644388952	16504.8721923291
CCND2	13829.4223630838	15569.4303605862	38989.5157435608	44089.645919724
CCND2-AS1	80.2618547372624	81.1355269848465	278.413047472485	316.432865452564
LOC105369612	0	0	0	0
RPL18P9	0	0	2.12529043872126	3.80099538081158
LOC124900317	0	0	2.12529043872126	0
HSPA8P5	3.04791853432642	32.4542107939386	13.8143878516882	22.8059722848695
LOC105369611	6.09583706865284	1.90907122317286	19.1276139484913	58.9154284025796
LOC105369608	0	0	0	0
PARP11-AS1	0	0	6.37587131616377	0
OTUD4P1	14.2236198268566	7.63628489269143	5.31322609680314	2.85074653560869
PARP11	951.966555554619	936.399434966287	1296.42716761997	1223.92051262133
LOC107984495	0	0	0	0
RNU6-174P	0	0	0	0
CRACR2A	0	5.72721366951857	0	1.90049769040579
THCAT155	0	0	0	0
RPS26P44	0	0	0	0
LOC124902862	0	0	0	0
LOC105369607	0	0	0	0
PRMT8	0	0	0	0
LINC02417	0	0	1.06264521936063	0
LOC100418939	26.4152939641623	7.63628489269143	93.5127793037353	63.666672628594
LINC02827	16.2555655164076	12.4089629506236	46.7563896518677	33.2587095821014
LOC100128253	1.01597284477547	0	10.6264521936063	3.80099538081158
LOC124902861	0	0	0	1.90049769040579
RPS27P3	617.711489623488	931.626756908355	465.438606079955	1165.00508421875
TSPAN9	2615.11410245207	2329.06689227089	3919.035569002	3239.39831329667
RPL13AP24	0	0	0	0.950248845202896
TEAD4	2077.66446756584	1989.25221454612	1851.12797212621	1963.21411418918
LOC124902859	53.8465607731001	67.7720284226365	51.0069705293102	59.8656772477825
RNU6-1315P	0	0	0	0
LOC124903097	0	1.90907122317286	0	0
TULP3	2113.22351713299	2160.11408902009	1839.43887471325	1967.9653584152
LOC124902860	22.3514025850604	38.1814244634572	26.5661304840157	43.7114468793332
RHNO1	1820.62333783765	1533.93872781939	1989.2718506431	1923.30366269066
FOXM1	514.08225945639	912.536044676626	5048.62743718235	4851.97060360599
TEX52	9.14375560297927	4.77267805793215	8.50116175488503	7.60199076162317
NRIP2	18.2875112059585	30.5451395707657	17.0023235097701	33.2587095821014
ITFG2	1277.07786588277	1327.75903571672	1319.8053624459	1258.12947104863
FKBP4	18333.2299839734	18509.4000442724	24895.6521991808	21923.191107676
CBX3P4	7.11180991342832	5.72721366951857	1.06264521936063	0
RPL23AP14	0	0	0	0
IQSEC3P1	2.03194568955095	8.59082050427786	1.06264521936063	0
ITFG2-AS1	50.7986422387737	45.8177093561486	53.1322609680314	26.6069676656811
LOC100422463	0	1.90907122317286	0	0
WNT5B	52.8305879283246	18.1361766201422	4.25058087744251	9.50248845202896
FBXL14	2369.24867401641	2131.4780206725	1354.8726546848	1254.32847566782
LOC107984507	6.09583706865284	1.90907122317286	0	1.90049769040579
LINC00942	6.09583706865284	5.72721366951857	27.6287757033763	10.4527372972319
LOC124902856	525.25796074892	356.041783121738	265.661304840157	288.87564894168
LOC107987182	64.0062892208549	40.09049568663	37.192582677622	73.169161080623
LOC124902854	126.996605596934	135.544056845273	144.519749833045	95.9751333654925
HTR1DP1	0	0	0	0
LOC124902855	18.2875112059585	20.9997834549014	17.0023235097701	23.7562211300724
RAD52	1931.36437791818	1877.57154799051	2269.8101885543	1987.92058416446
RNU4ATAC16P	15.2395926716321	7.63628489269143	6.37587131616377	3.80099538081158
WNK1	45818.3433536843	43415.1432217856	34334.0670375419	39788.8196463357
LOC101929432	0	0	0	0.950248845202896
LINC02455	0	0	0	0
NINJ2-AS1	239.769591367012	308.315002542417	56.3201966261133	56.0646818669709
RNU7-103P	0	0	0	0
LOC105369595	0	0	0	0
NINJ2	4.0638913791019	17.1816410085557	23.3781948259338	15.2039815232463
LOC124902852	0	0	0	0
LOC124902853	10.1597284477547	20.9997834549014	5.31322609680314	9.50248845202896
B4GALNT3	368.798142653497	503.040267306048	155.146202026652	403.855759211231
LOC105369594	5.07986422387737	17.1816410085557	9.56380697424565	29.4577142012898
CCDC77	328.159228862478	481.08594823956	565.327256699854	835.268734933346
KDM5A	17014.4972314549	17346.7756693602	15376.4763241483	15660.1009689437
LOC102723544	1.01597284477547	6.681749281105	0	2.85074653560869
SLC6A13	17.2715383611831	6.681749281105	55.2575514067527	41.8109491889274
SLC6A12-AS1	0	0	0	0
SLC6A12	5.07986422387737	15.2725697853829	14.8770330710488	47.5124422601448
IQSEC3-AS1	0	6.681749281105	0	4.75124422601448
LOC107987170	0	0	0	0
LINC02684	0	0	0	0
LOC105369587	0	1.90907122317286	0	0
LINC02717	0	0	0	0
LOC100507548	0	0	0	0
LINC02714	0	0	0	0
LINC02706	0	0	0	0
LOC105369583	75.1819905133851	74.4537777037415	31.8793565808189	68.4179168546085
LOC124902799	0	0	0	0
B3GAT1-DT	0	0	0	0
B3GAT1	14.2236198268566	0	4.25058087744251	9.50248845202896
LOC124902798	12.1916741373057	18.1361766201422	14.8770330710488	4.75124422601448
GLB1L2	2278.82709083139	2540.01926243149	3247.44379036608	3142.47293108598
LOC100421417	0	0	0	0
GLB1L3	15.2395926716321	29.5906039591793	38.2552278969826	25.6567188204782
ACAD8	2653.72107055354	2654.56353582186	2735.24879463426	2420.28380873178
THYN1	1878.53378998985	1983.5250008766	1396.31581823987	1315.14440176081
VPS26B	10873.9573576319	10936.1145019457	9835.84415040198	9477.78198205369
LOC100533644	0	0	4.25058087744251	3.80099538081158
SNORD153	0	0	0	0
NCAPD3	5364.3366204145	5750.12252419665	10209.8952676169	9337.14515296366
PTP4A2P2	8.12778275820379	2.86360683475929	1.06264521936063	0
LOC124902797	0	0	0	1.90049769040579
JAM3	132.076469820812	163.225589581279	238.032529136781	217.606985551463
LINC02731	6.09583706865284	15.2725697853829	5.31322609680314	10.4527372972319
MIR4697	0	0	0	0
IGSF9B	39803.7841126135	50713.5225079754	35980.1044823315	28743.1270696972
LOC283172	0	0	0	0
SPATA19	0	0	4.25058087744251	0
LINC02743	0	0	0	0
LOC124902835	0	0	0	0
OPCML-IT1	0	0	0	0
LOC124902796	0	0	0	0
LOC105369580	0	0	0	0
LOC124902819	0	0	0	0
OPCML	0	0	22.3155496065732	35.1592072725072
NTM-IT	0	0	0	0
LOC124902795	0	0	0	0
LOC107984413	0	0	0	0
LOC100419058	0	0	0	0
NTM-AS1	0	0	0	0
LOC101929653	0	0	0	0
RNU6ATAC12P	0	0	0	0
NTM	0	0	0	0
LOC124902794	0	0	0	0
