Name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
NR_038262.1	248.1815447	1.353208047	0.224622796	6.024357608	1.70E-09	4.55E-08
NR_038271.1	307.7799221	-0.672020534	0.197968584	-3.394581701	0.000687335	0.005681239
NR_038291.1	815.4919288	0.986554635	0.15184926	6.496934097	8.20E-11	2.69E-09
NR_038311.1	17.00428119	2.096014096	0.789874962	2.653602402	0.00796376	0.044318106
NR_038313.1	17.00428119	2.096014096	0.789874962	2.653602402	0.00796376	0.044318106
NR_038314.1	17.00428119	2.096014096	0.789874962	2.653602402	0.00796376	0.044318106
NR_038315.1	17.00428119	2.096014096	0.789874962	2.653602402	0.00796376	0.044318106
NR_038323.1	39.31195881	1.467058176	0.5297493	2.769344245	0.005616925	0.033262602
NR_038335.1	411.1234557	-1.845666535	0.2140407	-8.622970012	6.52E-18	4.93E-16
NR_038337.2	100.0262797	-2.591073914	0.372020089	-6.964876328	3.29E-12	1.30E-10
NR_038338.2	95.67033442	-2.795210405	0.375548623	-7.443005332	9.84E-14	4.65E-12
NR_038339.2	87.79794025	-2.952171903	0.393739319	-7.49778283	6.49E-14	3.12E-12
NR_038365.1	200.0821882	7.65484169	0.755900259	10.12678802	4.20E-24	5.44E-22
NR_038366.1	515.1233562	0.901074022	0.167923572	5.365976981	8.05E-08	1.63E-06
NR_038367.1	370.282195	1.013552838	0.188267944	5.383565646	7.30E-08	1.49E-06
NR_038387.1	328.3643524	-1.060362292	0.20821943	-5.092523276	3.53E-07	6.46E-06
NR_038391.1	802.378627	-1.266221394	0.154272026	-8.2077187	2.25E-16	1.46E-14
NR_038392.1	832.6275265	-1.260643676	0.151626643	-8.314130359	9.24E-17	6.26E-15
NR_038421.1	41.93948576	-1.870058574	0.509358413	-3.67140019	0.000241225	0.002291433
NR_038848.1	19.33595302	2.069678219	0.749821779	2.760226866	0.005776123	0.034023288
NR_038854.1	380.4943847	-0.549533063	0.18391974	-2.987896045	0.002809051	0.018771801
NR_038889.1	686.5952626	-1.530438571	0.153675937	-9.958869287	2.31E-23	2.80E-21
NR_038905.1	10.38344346	-4.315232537	1.350246639	-3.195884672	0.001394028	0.01034922
NR_038908.1	15.3507638	2.976766289	0.912680004	3.26156624	0.001107985	0.008554852
NR_038911.1	3218.053666	0.810025001	0.123978332	6.533601401	6.42E-11	2.13E-09
NR_038915.1	190.2883494	1.075377834	0.251143391	4.28192766	1.85E-05	0.000234668
NR_038916.1	131.4068558	0.96971975	0.294587174	3.291792162	0.000995512	0.007810689
NR_038920.1	82.22990426	-1.613595522	0.376278299	-4.288303433	1.80E-05	0.000229081
NR_038926.1	267.7741727	-0.885491461	0.219876661	-4.027218974	5.64E-05	0.000634659
NR_038937.1	276.1922665	-0.937815562	0.206169336	-4.548763548	5.40E-06	7.81E-05
NR_038938.1	215.2032418	-1.070975423	0.229403988	-4.668512659	3.03E-06	4.65E-05
NR_038940.1	264.1242914	2.596745689	0.233740235	11.10953656	1.13E-28	2.11E-26
NR_038955.1	852.5558621	-1.71900002	0.147479593	-11.65585003	2.14E-31	4.60E-29
NR_038956.1	394.3553909	-1.506400782	0.19240672	-7.829252449	4.91E-15	2.69E-13
NR_038957.1	385.4719328	-1.579436832	0.189470538	-8.336055015	7.68E-17	5.23E-15
NR_038970.1	2814.656076	0.338368967	0.11339503	2.983984102	0.002845216	0.018978442
NR_038980.1	20.10820491	-1.885429827	0.705893425	-2.670983693	0.007562932	0.042492925
NR_038991.1	113.8329327	-0.817837866	0.299617752	-2.729604175	0.006341041	0.036764569
NR_039666.1	547.6142364	0.688141969	0.175465245	3.921813506	8.79E-05	0.000935429
NR_039689.1	23.89780165	2.443991404	0.695555194	3.513727486	0.000441866	0.003909184
NR_039767.1	21.48263169	-2.569861912	0.777788655	-3.304061966	0.000952948	0.007516468
NR_039769.1	6.951009245	-4.739832469	1.777191312	-2.667035585	0.007652357	0.042913175
NR_039862.1	57.12877973	-1.356823938	0.423216504	-3.205980683	0.00134603	0.010042217
NR_039969.1	1702.462261	-0.829485057	0.146448121	-5.664019819	1.48E-08	3.37E-07
NR_039980.1	154.9875361	-1.086118945	0.263156196	-4.127278633	3.67E-05	0.000433599
NR_039981.2	487.994212	-0.659936041	0.175024131	-3.770543163	0.000162893	0.001615499
NR_039985.1	16.72377045	2.071643782	0.792117318	2.615324442	0.008914273	0.048630889
NR_039993.1	30.72964598	-2.352404819	0.595710674	-3.948904935	7.85E-05	0.000851432
NR_039994.2	36.24043451	-1.988194626	0.535751354	-3.711039855	0.00020641	0.001997623
NR_039995.1	29.7405343	-2.29582082	0.602279523	-3.811885894	0.000137911	0.001397474
NR_039999.1	156.2539239	-1.337040404	0.268826071	-4.97362625	6.57E-07	1.15E-05
NR_040008.1	3604.572769	0.724590991	0.118904	6.093916033	1.10E-09	3.10E-08
NR_040023.1	604.6819552	-0.474174923	0.157824983	-3.004435128	0.002660745	0.01790362
NR_040048.1	23.95664082	-1.729594731	0.659573854	-2.622291227	0.008734076	0.047809971
NR_040050.1	4.309679985	5.565568473	1.991448666	2.794733587	0.00519425	0.031235964
NR_040051.1	316.7075975	-1.75229295	0.204491056	-8.569044448	1.04E-17	7.66E-16
NR_040052.1	309.0950709	-1.779480099	0.208329159	-8.541675635	1.32E-17	9.60E-16
NR_040053.1	523.658922	-0.71736141	0.163971169	-4.374924055	1.21E-05	0.000160307
NR_040058.1	233.1876528	-0.820487036	0.227691182	-3.603508167	0.000313951	0.002898887
NR_040059.1	47.89004447	-1.817309758	0.462409581	-3.930086728	8.49E-05	0.000909724
NR_040060.1	41.96314199	-1.851083452	0.495951381	-3.732388949	0.000189672	0.001850856
NR_040071.1	45.89854944	-1.366527228	0.461411792	-2.961621816	0.003060234	0.020199246
NR_040089.1	56.33723508	-1.108072436	0.415285671	-2.66821736	0.007625491	0.042791385
NR_040090.1	75.10695329	-1.508509203	0.41580413	-3.627932229	0.0002857	0.002662434
NR_040245.1	306.5099149	0.62855912	0.219907056	2.858294455	0.00425925	0.026496713
NR_040585.1	356.6911644	0.657544244	0.185893595	3.537207647	0.000404382	0.003618321
NR_040586.1	332.8915964	0.644937301	0.191984085	3.359326891	0.000781326	0.006328587
NR_040662.1	415.2239323	-1.838489615	0.218417975	-8.417299972	3.85E-17	2.68E-15
NR_040671.1	175.0210275	-1.233850943	0.25362596	-4.864844838	1.15E-06	1.93E-05
NR_040772.1	103.6183749	-1.786357777	0.326612522	-5.469348716	4.52E-08	9.51E-07
NR_040773.1	54.4631444	-1.389646772	0.43136337	-3.221522427	0.001275115	0.009607284
NR_045017.1	131.7029519	-1.309692422	0.283988348	-4.611782254	3.99E-06	5.94E-05
NR_045018.1	129.4519511	-1.357276833	0.286587336	-4.735997249	2.18E-06	3.48E-05
NR_045019.1	127.2118119	-1.378758012	0.288972578	-4.771241695	1.83E-06	2.97E-05
NR_045020.1	121.0469118	-1.380165697	0.296157624	-4.660240313	3.16E-06	4.82E-05
NR_045021.1	2157.79348	-0.512382556	0.130247066	-3.933927827	8.36E-05	0.000898485
NR_045022.1	2267.216017	-0.497046788	0.128790277	-3.859350258	0.000113689	0.001176779
NR_045023.1	428.6615008	-0.496032543	0.178573707	-2.777746807	0.005473725	0.032547683
NR_045024.1	559.4745126	-0.465536665	0.162537416	-2.864181525	0.004180883	0.026095463
NR_045025.1	514.8122477	-0.460849072	0.165785537	-2.779790573	0.005439397	0.032403738
NR_045026.1	634.8359128	-0.457861652	0.157125592	-2.91398522	0.003568468	0.022927246
NR_045027.1	2158.767307	-0.512829276	0.130202785	-3.938696657	8.19E-05	0.0008831
NR_045028.1	2231.145152	-0.510497768	0.129056643	-3.955610167	7.63E-05	0.000830789
NR_045029.1	2195.066387	-0.499869286	0.129849674	-3.849599854	0.000118311	0.001219691
NR_045072.1	601.2680846	-0.568170447	0.160330188	-3.543752145	0.000394476	0.003540486
NR_045089.1	32.44101816	-1.90651656	0.575928526	-3.31033535	0.000931843	0.007373375
NR_045204.1	148.6543319	0.985938464	0.265729352	3.710310722	0.000207005	0.002002802
NR_045205.1	151.8725058	1.021902901	0.263732089	3.874776506	0.000106723	0.001114153
NR_045259.1	191.0161079	1.295300964	0.242290935	5.346056237	8.99E-08	1.81E-06
NR_045406.1	50.05149275	1.353267644	0.495876324	2.729042664	0.006351849	0.036801611
NR_045494.1	408.7129334	-1.859805029	0.212670767	-8.744996103	2.23E-18	1.77E-16
NR_045515.1	1113.487556	-0.764363637	0.139385507	-5.483810013	4.16E-08	8.81E-07
NR_045525.1	75.59291239	1.346098529	0.394414424	3.412903904	0.000642746	0.005359315
NR_045573.1	89.49507362	1.705069564	0.344098113	4.955184292	7.23E-07	1.26E-05
NR_045574.1	89.17201544	1.722116946	0.344732783	4.995512555	5.87E-07	1.04E-05
NR_045600.1	422.5647447	0.509722851	0.189112685	2.695339294	0.007031699	0.040047318
NR_045602.1	38.90842297	1.653227812	0.505221122	3.272285619	0.001066817	0.008278255
NR_045605.1	37.73070747	1.70099121	0.516985101	3.290213215	0.001001115	0.007842001
NR_045662.3	44.07963273	5.446094666	0.839151833	6.48999913	8.58E-11	2.81E-09
NR_045663.3	44.78380978	5.14443604	0.776757094	6.622966275	3.52E-11	1.22E-09
NR_045664.1	130.5735087	-0.76768824	0.287162746	-2.673355962	0.007509652	0.04225307
NR_045678.1	178.092459	-0.707306929	0.248978068	-2.840840296	0.004499484	0.02771292
NR_045679.1	182.8282153	-0.70796599	0.24630511	-2.874345521	0.004048658	0.025421289
NR_045680.1	731.7282278	-1.178406635	0.157256187	-7.493547042	6.70E-14	3.22E-12
NR_045697.1	17.9202056	2.311974753	0.822949881	2.809374915	0.00496378	0.030118775
NR_045720.1	590.9673963	-0.837222274	0.159681615	-5.243072442	1.58E-07	3.05E-06
NR_045721.1	593.164988	-0.832594468	0.159256681	-5.228003386	1.71E-07	3.28E-06
NR_045724.1	847.4573245	0.93232873	0.146932287	6.345295172	2.22E-10	6.92E-09
NR_045796.1	2474.575722	0.603822711	0.115238876	5.23974837	1.61E-07	3.10E-06
NR_045830.1	28.79193047	1.724987936	0.594026797	2.90388909	0.003685587	0.023526664
NR_046028.1	274.340682	-1.165320006	0.209302955	-5.567623295	2.58E-08	5.68E-07
NR_046035.1	2917.543148	1.172950377	0.352280969	3.329587684	0.000869747	0.006943841
NR_046110.1	459.0991256	-0.566487143	0.170993663	-3.312913083	0.000923297	0.007313416
NR_046111.1	321.5171551	-0.663900382	0.193261667	-3.4352409	0.000592027	0.004999949
NR_046177.1	207.9967666	0.63901103	0.238334713	2.68114964	0.00733697	0.041456873
NR_046206.1	1108.62152	-0.750008107	0.139894548	-5.361239019	8.27E-08	1.67E-06
NR_046229.1	143.266212	-1.458141643	0.282454698	-5.162391185	2.44E-07	4.57E-06
NR_046251.1	892.5145418	-0.780838534	0.143174534	-5.453752942	4.93E-08	1.03E-06
NR_046252.1	942.7127882	-0.740610196	0.142056919	-5.213474987	1.85E-07	3.53E-06
NR_046253.1	940.6583178	-0.742520249	0.141760296	-5.23785765	1.62E-07	3.13E-06
NR_046254.1	940.6583178	-0.742520249	0.141760296	-5.23785765	1.62E-07	3.13E-06
NR_046255.1	882.5817083	-0.735054349	0.142492266	-5.158556116	2.49E-07	4.65E-06
NR_046262.1	380.3095643	-0.75887399	0.183070979	-4.145244612	3.39E-05	0.00040412
NR_046298.2	1754.453924	0.396045212	0.129179823	3.065844207	0.002170564	0.015047905
NR_046318.1	46.83623199	3.433732646	0.552719037	6.212437816	5.22E-10	1.55E-08
NR_046322.1	498.6929789	-0.621652257	0.198740464	-3.127960181	0.00176024	0.012639894
NR_046337.1	77.41689508	2.435439349	0.388698957	6.265618433	3.71E-10	1.13E-08
NR_046341.1	419.4004214	-0.622386708	0.176884046	-3.518614159	0.000433807	0.003847444
NR_046342.1	419.146058	-0.620947823	0.176847083	-3.511213267	0.000446066	0.003941128
NR_046366.2	599.4757067	1.135636938	0.169246296	6.70996629	1.95E-11	6.99E-10
NR_046372.1	41.25778176	-1.77763309	0.497865528	-3.570508481	0.000356289	0.003235602
NR_046373.1	38.08302033	-1.784086778	0.521357266	-3.422004245	0.000621613	0.005204864
NR_046402.1	371.704054	1.148249838	0.193688902	5.928320245	3.06E-09	7.86E-08
NR_046405.1	682.5024985	-0.763759584	0.161376493	-4.732780909	2.21E-06	3.52E-05
NR_046406.1	678.564681	-0.759222516	0.161430186	-4.703101298	2.56E-06	4.01E-05
NR_046408.1	794.4103109	0.720419899	0.149260661	4.826589235	1.39E-06	2.30E-05
NR_046418.2	1375.707672	0.360997317	0.133905558	2.69590989	0.007019665	0.039985633
NR_046474.1	1317.108572	1.02956773	0.139309	7.390532785	1.46E-13	6.83E-12
NR_046533.1	20.15446639	2.999858313	0.806829364	3.718082717	0.000200741	0.001948999
NR_046702.1	8.718660213	3.429757537	1.273394081	2.693398367	0.007072771	0.040221569
NR_046734.1	110.3635331	-0.882239725	0.304762072	-2.894847512	0.003793428	0.02409938
NR_046873.1	168.6234103	-1.349470594	0.282825618	-4.771387414	1.83E-06	2.97E-05
NR_046998.1	69.27363474	-2.481121643	0.423336247	-5.860876935	4.60E-09	1.14E-07
NR_047116.1	95.43375466	0.922744078	0.328605841	2.808057444	0.004984134	0.030223885
NR_047507.1	108.1517408	1.033442414	0.328340368	3.147472915	0.001646884	0.0119385
NR_047580.1	6586.781608	0.336007284	0.114495757	2.934670178	0.003339024	0.02170333
NR_047594.1	110.5880173	2.036798251	0.32570362	6.253532741	4.01E-10	1.21E-08
NR_047595.1	96.17530987	1.912813724	0.346732292	5.516687572	3.45E-08	7.40E-07
NR_047675.1	293.6325728	0.564211865	0.205263681	2.748717466	0.005982893	0.035038113
NR_047676.1	2645.865665	-0.372895164	0.131986255	-2.825257556	0.004724262	0.028867406
NR_047677.1	2622.162169	-0.377817169	0.132130859	-2.859416575	0.00424421	0.026422931
NR_047678.1	2618.473392	-0.379705342	0.131867631	-2.879443106	0.003983782	0.025092919
NR_047679.1	185.3275822	-1.972452571	0.254931339	-7.737191438	1.02E-14	5.35E-13
NR_047700.1	37.44146513	-2.161372159	0.538490247	-4.013762873	5.98E-05	0.000667678
NR_048545.1	2166.898583	-0.336603126	0.119156137	-2.824891221	0.004729667	0.028893349
NR_048547.1	2193.96905	-0.331626393	0.118987674	-2.787065088	0.005318779	0.031819841
NR_048548.1	316.5149155	-2.327866842	0.244013252	-9.539919743	1.43E-21	1.53E-19
NR_048549.1	323.6744314	-2.335134749	0.245833946	-9.498829525	2.12E-21	2.25E-19
NR_048561.1	42.08324127	-2.508481674	0.536567774	-4.675050939	2.94E-06	4.52E-05
NR_048562.1	1395.378661	-0.869669406	0.127343196	-6.829335473	8.53E-12	3.21E-10
NR_048564.1	65.44382191	-1.889301254	0.407211018	-4.63961232	3.49E-06	5.28E-05
NR_049718.1	617.6348268	-0.562973316	0.157475705	-3.57498521	0.000350248	0.00318916
NR_049750.1	820.2926876	-0.648179916	0.143007165	-4.53249959	5.83E-06	8.35E-05
NR_049751.1	819.7719845	-0.648641993	0.143035791	-4.534822985	5.77E-06	8.27E-05
NR_049759.1	15173.09219	-0.414352993	0.123624677	-3.351701315	0.000803166	0.006474469
NR_049761.1	341.5792457	0.811735013	0.191212383	4.24520106	2.18E-05	0.000272528
NR_049762.1	340.6251291	0.80050209	0.191387176	4.182631799	2.88E-05	0.000348965
NR_049765.1	1075.586108	-0.753642978	0.140079099	-5.380124416	7.44E-08	1.52E-06
NR_049767.1	34.89809269	-1.871561275	0.578884602	-3.233047259	0.001224773	0.00929186
NR_049772.1	2104.588491	0.529695649	0.117787338	4.497050848	6.89E-06	9.66E-05
NR_049793.1	71.36395138	1.818017165	0.390781264	4.652262875	3.28E-06	4.99E-05
NR_049794.1	73.40189218	-1.332422857	0.371024854	-3.591195691	0.000329164	0.003024243
NR_049837.1	14.46280726	4.212734369	1.112529528	3.786627018	0.000152706	0.001526311
NR_049873.1	67.60339412	-1.065603839	0.381977339	-2.789704335	0.005275619	0.031639442
NR_051978.1	746.9869393	0.594965532	0.149261473	3.986062307	6.72E-05	0.000742272
NR_051979.1	2503.378891	-0.446794653	0.117656396	-3.797453153	0.00014619	0.001469728
NR_051980.1	89.91492373	-1.025551408	0.345523611	-2.968108043	0.00299639	0.019844333
NR_051996.1	104.5611546	-1.436488277	0.350718183	-4.095847736	4.21E-05	0.000489313
NR_052003.1	436.7768053	0.674368121	0.173150073	3.894703067	9.83E-05	0.001035527
NR_052013.2	935.8134283	-0.456734212	0.138773376	-3.291223615	0.000997526	0.007821258
NR_052015.2	628.0659071	0.865848891	0.15626297	5.540972969	3.01E-08	6.54E-07
NR_052017.1	385.9512843	1.018211654	0.184253551	5.526143992	3.27E-08	7.05E-07
NR_052019.1	449.1567145	-0.454373062	0.173213612	-2.623194895	0.008710943	0.047700795
NR_052020.1	449.1567145	-0.454373062	0.173213612	-2.623194895	0.008710943	0.047700795
NR_052025.1	386.9094775	0.579636424	0.207577337	2.792387804	0.005232061	0.031431126
NR_052852.1	99.78639366	1.612900583	0.358468214	4.499424272	6.81E-06	9.58E-05
NR_072977.1	429.9943741	-0.572046557	0.181569688	-3.150561987	0.001629567	0.0118334
NR_072984.1	53.67673897	-1.220133189	0.425073244	-2.870406939	0.004099438	0.025675485
NR_072985.1	53.67673897	-1.220133189	0.425073244	-2.870406939	0.004099438	0.025675485
NR_072986.1	53.67673897	-1.220133189	0.425073244	-2.870406939	0.004099438	0.025675485
NR_072987.1	54.1974421	-1.206596345	0.422949214	-2.852816143	0.004333369	0.026894064
NR_072996.1	2324.084437	0.937794694	0.124745992	7.517633841	5.58E-14	2.70E-12
NR_073007.1	499.17918	0.530534073	0.168564577	3.147363958	0.001647498	0.011941214
NR_073008.1	501.9912366	0.532564963	0.16886143	3.153857955	0.001611275	0.011721584
NR_073032.1	63.51493781	1.584264068	0.411636428	3.848697441	0.000118748	0.001223933
NR_073040.1	1634.617805	-0.550388541	0.150063181	-3.667712073	0.000244731	0.002322077
NR_073055.1	547.7518302	-1.122178042	0.184128157	-6.094548823	1.10E-09	3.09E-08
NR_073056.1	548.0061936	-1.123153806	0.18426461	-6.095331088	1.09E-09	3.07E-08
NR_073068.1	265.0848504	-0.599216659	0.207880923	-2.882499514	0.003945337	0.02489037
NR_073069.1	267.3686172	-0.602295367	0.207446471	-2.903377261	0.003691616	0.023560629
NR_073080.1	3365.92136	0.457017298	0.12087309	3.780968088	0.00015622	0.001555662
NR_073082.1	66.66661136	-1.005854109	0.381535464	-2.636331885	0.008380772	0.046244
NR_073083.1	66.44059	-0.998391529	0.382604901	-2.609458284	0.00906857	0.049312519
NR_073084.1	84.90590227	-1.087888969	0.343089591	-3.17085973	0.001519885	0.011143404
NR_073085.1	68.94818339	-0.980085771	0.375451908	-2.610416279	0.00904321	0.049197058
NR_073093.1	196.1079202	-0.916894059	0.236779521	-3.872353716	0.000107789	0.001123878
NR_073102.1	245.6671377	0.572930919	0.215694625	2.656213241	0.007902363	0.044042778
NR_073103.1	1769.656866	2.09801275	0.126649038	16.56556408	1.24E-61	1.69E-58
NR_073104.1	1770.402476	2.097482071	0.12656194	16.57277113	1.10E-61	1.52E-58
NR_073105.1	1772.160036	2.096689268	0.12637687	16.59076755	8.13E-62	1.17E-58
NR_073106.1	1771.413311	2.098497779	0.126549072	16.58248257	9.33E-62	1.31E-58
NR_073107.1	1770.175375	2.098597944	0.126473284	16.59321146	7.80E-62	1.14E-58
NR_073108.1	107.2319039	1.271165102	0.310245239	4.097291245	4.18E-05	0.00048667
NR_073109.1	306.3285808	-0.554952291	0.199717571	-2.778685356	0.005457936	0.032486913
NR_073113.1	640.4971832	-0.711289195	0.166358867	-4.275631407	1.91E-05	0.00024088
NR_073116.1	126.1229841	2.136584119	0.328410189	6.505839913	7.73E-11	2.54E-09
NR_073124.1	185.6019687	2.473529214	0.273449959	9.04563753	1.49E-19	1.35E-17
NR_073131.1	22.12214607	3.161111146	0.775684104	4.075255803	4.60E-05	0.00052963
NR_073189.1	123.1631526	-0.940787307	0.290631376	-3.237046595	0.001207737	0.00918427
NR_073375.1	1440.68743	2.066997637	0.151529954	13.64085175	2.29E-42	1.03E-39
NR_073384.1	3632.801065	0.890697642	0.112627976	7.908316161	2.61E-15	1.48E-13
NR_073431.1	403.3976414	-1.546555036	0.18677102	-8.280487173	1.23E-16	8.23E-15
NR_073446.1	15485.24118	-0.58973643	0.113043592	-5.216893947	1.82E-07	3.46E-06
NR_073448.1	16.82430995	2.372512835	0.798932645	2.969603071	0.002981848	0.019766879
NR_073449.1	16.82430995	2.372512835	0.798932645	2.969603071	0.002981848	0.019766879
NR_073453.1	30.01012333	2.088812358	0.598625541	3.489347203	0.000484202	0.004211631
NR_073468.1	1178.714922	0.63214807	0.134754024	4.691125753	2.72E-06	4.22E-05
NR_073469.1	498.1192748	0.669512035	0.172127944	3.889618491	0.000100402	0.001055049
NR_073500.1	1600.338114	0.367557466	0.1264588	2.906539261	0.00365451	0.023370168
NR_073501.1	1618.260127	0.368362605	0.126477933	2.912465418	0.003585879	0.023006507
NR_073502.1	1611.197123	0.366974679	0.126339423	2.904672743	0.003676373	0.023487387
NR_073503.1	1611.197123	0.366974679	0.126339423	2.904672743	0.003676373	0.023487387
NR_075070.1	229.8371344	1.941836377	0.231906898	8.373344614	5.60E-17	3.87E-15
NR_075098.1	2247.32335	0.358556532	0.116366852	3.081260043	0.002061265	0.014415417
NR_075100.1	104.0293558	-2.295343205	0.338320171	-6.78452958	1.16E-11	4.29E-10
NR_076392.1	2714.933887	-0.683043647	0.118105059	-5.783356382	7.32E-09	1.77E-07
NR_077234.1	178.3008075	1.164829534	0.253682215	4.591687814	4.40E-06	6.48E-05
NR_077235.1	177.5563121	1.15607509	0.254214758	4.547631685	5.43E-06	7.85E-05
NR_102264.1	181.242146	1.477473013	0.249010243	5.93338247	2.97E-09	7.65E-08
NR_102326.1	858.4880661	-0.991914863	0.145699976	-6.807927452	9.90E-12	3.69E-10
NR_102327.1	245.078372	-0.904741958	0.220444055	-4.104179446	4.06E-05	0.000473945
NR_102705.1	686.8342012	0.551391772	0.158818093	3.471844815	0.000516895	0.004451742
NR_102706.1	685.3221916	0.559225439	0.159705566	3.501602685	0.000462469	0.004058697
NR_103461.1	1260.804251	0.731818173	0.131631641	5.559591643	2.70E-08	5.93E-07
NR_103507.2	497.8141091	-0.435678221	0.165558088	-2.631573165	0.008499057	0.046762158
